strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-08-08T12:30:00Z,113149,113154,2024-08-08T12:45:00Z,2024-08-08T14:00:00Z,0.6552,0.6569,-17,-1,30,17,0,sl,6,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,17.75
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-08-14T12:15:00Z,113524,113524,2024-08-14T12:30:00Z,2024-08-14T12:30:00Z,0.6626,0.6613,-13.000000000001,-1,23,13.000000000001,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-08-14T12:30:00Z,113525,113539,2024-08-14T12:45:00Z,2024-08-14T16:15:00Z,0.6623,0.6608,-14.999999999999,-1,26,14.999999999999,0,sl,15,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,20.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-09-11T11:00:00Z,115407,115412,2024-09-11T11:15:00Z,2024-09-11T12:30:00Z,0.6669,0.665,19,1.727272727273,19,11,0,tp,6,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-10-07T12:15:00Z,117112,117119,2024-10-07T12:30:00Z,2024-10-07T14:15:00Z,0.679,0.6767,23,1.769230769231,23,13,0,tp,8,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-10-08T12:15:00Z,117208,117237,2024-10-08T12:30:00Z,2024-10-08T19:45:00Z,0.6735,0.6749,-14.000000000001,-1,24.999999999999,14.000000000001,0,sl,30,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-10-10T12:30:00Z,117401,117430,2024-10-10T12:45:00Z,2024-10-10T20:00:00Z,0.6723,0.6742,-19,-1,33,19,0,sl,30,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,16
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-10-24T12:30:00Z,118353,118359,2024-10-24T12:45:00Z,2024-10-24T14:15:00Z,0.6651,0.664,-11,-1,19,11,0,sl,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2024-11-21T12:45:00Z,120266,120279,2024-11-21T13:00:00Z,2024-11-21T16:15:00Z,0.6525,0.6508,17,1.7,17,10,0,tp,14,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2024-12-10T12:30:00Z,121513,121521,2024-12-10T12:45:00Z,2024-12-10T14:45:00Z,0.6396,0.6383,-13.000000000001,-1,23,13.000000000001,0,sl,9,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2025-03-05T13:00:00Z,127134,127137,2025-03-05T13:15:00Z,2025-03-05T14:00:00Z,0.6278,0.6299,21,1.75,21,12,0,tp,4,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2025-04-03T12:00:00Z,129134,129137,2025-04-03T12:15:00Z,2025-04-03T13:00:00Z,0.6358,0.6369,-11,-1,19,11,0,sl,4,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2025-04-07T12:15:00Z,129319,129320,2025-04-07T12:30:00Z,2025-04-07T12:45:00Z,0.6058,0.6075,-17,-1,30,17,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,17.75
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2025-04-09T11:15:00Z,129507,129513,2025-04-09T11:30:00Z,2025-04-09T13:00:00Z,0.6004,0.6037,33,1.736842105263,33,19,0,tp,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,16
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2025-06-18T11:00:00Z,134252,134263,2025-06-18T11:15:00Z,2025-06-18T14:00:00Z,0.6496,0.6515,19,1.727272727273,19,11,0,tp,12,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2025-07-15T12:30:00Z,136060,136065,2025-07-15T12:45:00Z,2025-07-15T14:00:00Z,0.6568,0.654,28,1.75,28,15.999999999999,0,tp,6,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,19
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2025-09-11T12:30:00Z,140049,140050,2025-09-11T12:45:00Z,2025-09-11T13:00:00Z,0.6615,0.6628,-13.000000000001,-1,23,13.000000000001,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2025-10-01T12:15:00Z,141377,141388,2025-10-01T12:30:00Z,2025-10-01T15:15:00Z,0.6624,0.6605,18.999999999999,1.727272727273,18.999999999999,11,0,tp,12,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2025-12-09T13:30:00Z,146042,146137,2025-12-09T13:45:00Z,2025-12-10T13:30:00Z,0.6637,0.66403,3.299999999999,0.33,17.999999999999,10,0,max_bars,96,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2026-02-10T12:45:00Z,151027,151033,2026-02-10T13:00:00Z,2026-02-10T14:30:00Z,0.7071,0.7089,18,1.8,18,10,0,tp,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
