strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-28T14:30:00Z,322997,323002,2024-02-28T14:45:00Z,2024-02-28T16:00:00Z,0.6498,0.64955,-5.000000000002,-0.668101418995,14.967787398273,7.483893699137,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-29T14:30:00Z,323089,323094,2024-02-29T14:45:00Z,2024-02-29T16:00:00Z,0.652,0.65105,19,2.731466845862,13.911938948691,6.955969474345,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-04T14:30:00Z,345133,345138,2025-02-04T14:45:00Z,2025-02-04T16:00:00Z,0.6227,0.6256,-58,-3.443250861187,33.689093440035,16.844546720017,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-05T14:30:00Z,345225,345230,2025-02-05T14:45:00Z,2025-02-05T16:00:00Z,0.62835,0.6291,-14.999999999998,-1.558033001701,19.255047850229,9.627523925114,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-06T14:30:00Z,345317,345322,2025-02-06T14:45:00Z,2025-02-06T16:00:00Z,0.62715,0.6283,23,2.932617433802,15.685646368257,7.842823184129,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-07T14:30:00Z,345409,345414,2025-02-07T14:45:00Z,2025-02-07T16:00:00Z,0.6292,0.6266,51.999999999999,6.441809857258,16.144531165076,8.072265582538,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-11T14:30:00Z,345593,345598,2025-02-11T14:45:00Z,2025-02-11T16:00:00Z,0.6286,0.6294,-15.999999999998,-2.664219014659,12.011024553135,6.005512276568,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-12T14:30:00Z,345685,345690,2025-02-12T14:45:00Z,2025-02-12T16:00:00Z,0.6252,0.62675,31.000000000001,3.983487009115,15.564253092364,7.782126546182,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-13T14:30:00Z,345777,345782,2025-02-13T14:45:00Z,2025-02-13T16:00:00Z,0.6265,0.63025,74.999999999998,6.138454275069,24.436119139832,12.218059569916,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-14T14:30:00Z,345869,345874,2025-02-14T14:45:00Z,2025-02-14T16:00:00Z,0.63675,0.63635,8.000000000001,0.524267751803,30.518756770701,15.25937838535,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-18T14:30:00Z,346053,346058,2025-02-18T14:45:00Z,2025-02-18T16:00:00Z,0.6345,0.63515,12.999999999999,2.746070940243,9.468072954336,4.734036477168,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-19T14:30:00Z,346145,346150,2025-02-19T14:45:00Z,2025-02-19T16:00:00Z,0.63475,0.6349,3,0.437936536927,13.70061525831,6.850307629155,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2025-02-20T14:30:00Z,346237,346242,2025-02-20T14:45:00Z,2025-02-20T16:00:00Z,0.639,0.63955,-10.999999999999,-1.412746663195,15.572501831466,7.786250915733,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2025-02-21T14:30:00Z,346329,346334,2025-02-21T14:45:00Z,2025-02-21T16:00:00Z,0.63845,0.6377,-15.000000000001,-1.798680256098,16.678895483669,8.339447741834,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
