strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-05-18T08:00:00Z,54145,54158,2022-05-18T08:15:00Z,2022-05-18T11:30:00Z,1816.66,1811.66,-500,-1,1500,500,0,sl,14,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.6
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-05-27T12:30:00Z,54807,54808,2022-05-27T12:45:00Z,2022-05-27T13:00:00Z,1852.14,1857.14,-500,-1,1500,500,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.63
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-06-16T12:45:00Z,56086,56096,2022-06-16T13:00:00Z,2022-06-16T15:30:00Z,1829.61,1844.61,1500,3,1500,500,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-06-17T13:45:00Z,56182,56229,2022-06-17T14:00:00Z,2022-06-20T02:45:00Z,1842.2,1842.53003,-33.002999999985,-0.066006,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.83
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-06-23T12:45:00Z,56536,56552,2022-06-23T13:00:00Z,2022-06-23T17:00:00Z,1834.01,1829.01,-500,-1,1500,500,0,sl,17,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-07-08T14:30:00Z,57546,57548,2022-07-08T14:45:00Z,2022-07-08T15:15:00Z,1748.63,1743.63,-500,-1,1500,500,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-07-11T13:45:00Z,57635,57637,2022-07-11T14:00:00Z,2022-07-11T14:30:00Z,1741.3,1736.3,-500,-1,1500,500,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-07-18T15:00:00Z,58100,58147,2022-07-18T15:15:00Z,2022-07-19T04:00:00Z,1711.75,1709.54004,220.995999999991,0.441992,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-07-19T12:15:00Z,58181,58193,2022-07-19T12:30:00Z,2022-07-19T15:30:00Z,1709.64,1714.64,-500,-1,1500,500,0,sl,13,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-07-20T09:30:00Z,58262,58266,2022-07-20T09:45:00Z,2022-07-20T10:45:00Z,1712.25,1707.25,-500,-1,1500,500,0,sl,5,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.65
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-08-02T18:00:00Z,59124,59171,2022-08-02T18:15:00Z,2022-08-03T07:00:00Z,1768.07,1767.15002,91.99799999999,0.183996,1500,500,0,max_bars,48,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.98
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-08-23T08:30:00Z,60466,60471,2022-08-23T08:45:00Z,2022-08-23T10:00:00Z,1742.83,1737.83,-500,-1,1500,500,0,sl,6,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2022-08-24T10:15:00Z,60565,60582,2022-08-24T10:30:00Z,2022-08-24T14:45:00Z,1746.37,1751.37,-500,-1,1500,500,0,sl,18,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2022-08-26T13:00:00Z,60760,60763,2022-08-26T13:15:00Z,2022-08-26T14:00:00Z,1751.28,1746.28,-500,-1,1500,500,0,sl,4,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
