status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,canadian_dollar_futures,6C,competition_session_edge,opposite,True,3,1m,99,2.332327,98,72.220340,0.441069,99,15.151515,-47.011500,-0.474864,47.736872,0.338670,0.080664,0.337610,0.231661,0.256054,5,0.000000,0.149477,2.582955,sl:72;sl_gap:12;time_exit:4;tp:10;tp_gap:1,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,silver_futures,SI,competition_session_edge,opposite,True,2.5,1m,104,1.941494,101,21.906075,0.439463,104,27.884615,-34.433130,-0.331088,34.433130,0.432718,0.255790,0.204672,0.254521,0.283545,5,0.000000,0.209799,2.353645,sl:41;sl_gap:13;time_exit:45;tp:5,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,silver_futures,SI,competition_session_edge,opposite,True,3,1m,104,1.941494,101,21.906075,0.438793,104,27.884615,-34.474283,-0.331483,34.474283,0.432718,0.255790,0.233811,0.253957,0.267039,5,0.000000,0.214537,2.875822,sl:41;sl_gap:13;time_exit:46;tp:3;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,sp_500_futures,ES,competition_session_edge,opposite,True,3,1m,76,1.720628,76,14.235508,0.437722,76,27.631579,-27.235309,-0.358359,27.235309,0.433930,0.188872,0.338050,0.235142,0.259980,4,0.000000,0.188872,2.904610,sl:42;time_exit:33;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,opposite,True,3,1m,39,2.782680,39,8.878714,0.434938,39,35.897436,-6.125689,-0.157069,6.435428,0.304535,0.042375,0.441369,0.209838,0.266246,4,0.000000,0.053074,2.770980,sl:3;time_exit:36,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,opposite,True,4,1m,39,2.782680,39,8.878714,0.434938,39,35.897436,-6.125689,-0.157069,6.435428,0.304535,0.042375,0.441369,0.224596,0.275554,4,0.000000,0.053074,3.694639,sl:3;time_exit:36,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,opposite,True,5,1m,39,2.782680,39,8.878714,0.434938,39,35.897436,-6.125689,-0.157069,6.435428,0.304535,0.042375,0.441369,0.199585,0.264340,4,0.000000,0.053074,4.618299,sl:3;time_exit:36,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,opposite,True,2,1m,39,2.782680,39,8.878714,0.434938,39,35.897436,-6.125689,-0.157069,6.435428,0.304535,0.042375,0.441369,0.224742,0.269935,4,0.000000,0.053074,1.847320,sl:3;time_exit:36,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,opposite,True,2.5,1m,39,2.782680,39,8.878714,0.434938,39,35.897436,-6.125689,-0.157069,6.435428,0.304535,0.042375,0.441369,0.193060,0.283504,4,0.000000,0.053074,2.309150,sl:3;time_exit:36,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,natural_gas_futures,NG,competition_session_edge,opposite,True,2.5,1m,61,1.747433,63,14.105697,0.431730,61,19.672131,-26.795033,-0.439263,30.484748,0.276220,0.000000,0.272675,0.206140,0.231494,4,0.250000,0.000000,2.372316,sl:46;time_exit:9;tp:6,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,japanese_yen_futures,6J,competition_session_edge,direct,False,5,1m,126,1.873189,130,28.999496,0.428484,126,23.809524,-51.026495,-0.404972,51.026495,0.393144,0.136917,0.213069,0.241199,0.248511,5,0.000000,0.163941,4.572099,sl:60;sl_gap:27;time_exit:36;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,sp_500_futures,ES,competition_session_edge,opposite,True,4,1m,76,1.720628,76,14.235508,0.426421,76,27.631579,-27.782705,-0.365562,27.782705,0.412320,0.188872,0.332425,0.242649,0.261158,4,0.000000,0.188872,3.872813,sl:42;time_exit:34,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,sp_500_futures,ES,competition_session_edge,opposite,True,5,1m,76,1.720628,76,14.235508,0.426421,76,27.631579,-27.782705,-0.365562,27.782705,0.412320,0.188872,0.332425,0.241155,0.252242,4,0.000000,0.188872,4.841016,sl:42;time_exit:34,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,japanese_yen_futures,6J,competition_session_edge,opposite,True,2.5,1m,69,1.371549,82,11.730856,0.416833,69,15.942029,-32.958792,-0.477664,33.036801,0.195925,0.168869,0.140554,0.218751,0.222955,4,0.250000,0.196697,2.273703,sl:49;sl_gap:7;time_exit:4;tp:7;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,japanese_yen_futures,6J,competition_session_edge,direct,False,2,1m,126,1.873189,130,28.999496,0.414981,126,25.396825,-51.553660,-0.409156,51.553660,0.336964,0.162057,0.297786,0.265069,0.288403,5,0.000000,0.223845,1.828840,sl:60;sl_gap:26;time_exit:27;tp:10;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,gold_futures,GC,competition_session_edge,opposite,True,4,1m,78,1.456732,82,12.938533,0.413504,78,11.538462,-37.579818,-0.481793,42.074716,0.381749,0.000000,0.218595,0.162238,0.172692,4,0.000000,0.000000,3.923533,sl:56;sl_gap:6;time_exit:10;tp:6,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,japanese_yen_futures,6J,competition_session_edge,direct,False,4,1m,126,1.873189,130,28.999496,0.407784,126,23.809524,-52.874615,-0.419640,52.874615,0.352944,0.136917,0.213069,0.244322,0.256750,5,0.000000,0.163941,3.657679,sl:60;sl_gap:27;time_exit:35;tp:2;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,euro_futures,6E,competition_session_edge,direct,False,3,1m,80,1.436288,81,13.645441,0.407168,80,12.500000,-41.366828,-0.517085,44.186999,0.257552,0.000000,0.342778,0.204497,0.204966,5,0.000000,0.000000,2.700351,sl:69;time_exit:2;tp:9,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,natural_gas_futures,NG,competition_session_edge,opposite,True,3,1m,61,1.747433,63,14.105697,0.406962,61,18.032787,-28.541111,-0.467887,32.384416,0.215365,0.000000,0.193944,0.200685,0.174874,4,0.250000,0.000000,2.886573,sl:47;time_exit:10;tp:4,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,japanese_yen_futures,6J,competition_session_edge,opposite,True,3,1m,69,1.371549,82,11.730856,0.404753,69,14.492754,-34.228992,-0.496072,34.307001,0.228824,0.202643,0.168665,0.190674,0.208064,4,0.250000,0.179214,2.779727,sl:50;sl_gap:7;time_exit:5;tp:7,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,gold_futures,GC,competition_session_edge,opposite,True,3,1m,78,1.456732,82,12.938533,0.401849,78,12.820513,-37.728227,-0.483695,41.227722,0.393570,0.171733,0.166691,0.187689,0.176854,4,0.000000,0.162253,2.942649,sl:55;sl_gap:6;time_exit:9;tp:7;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,natural_gas_futures,NG,competition_session_edge,opposite,True,5,1m,61,1.747433,63,14.105697,0.400140,61,18.032787,-28.869418,-0.473269,32.298015,0.287834,0.000000,0.247344,0.155828,0.174372,4,0.000000,0.000000,4.810956,sl:47;time_exit:14,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,direct,False,5,1m,82,1.584261,82,16.420825,0.399813,82,12.195122,-41.886515,-0.510811,41.886515,0.145662,0.000000,0.309150,0.161025,0.172854,4,0.000000,0.000000,4.815766,sl:60;sl_gap:8;time_exit:9;tp:5,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,natural_gas_futures,NG,competition_session_edge,opposite,True,4,1m,61,1.747433,63,14.105697,0.399750,61,18.032787,-28.888206,-0.473577,32.316803,0.287153,0.000000,0.247344,0.174746,0.172959,4,0.000000,0.000000,3.848765,sl:47;time_exit:12;tp:2,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,opposite,True,2,1m,61,1.770157,61,14.793541,0.395633,61,29.508197,-21.462311,-0.351841,23.110520,0.155985,0.049589,0.180814,0.197254,0.182247,4,0.000000,0.235017,1.971935,sl:31;time_exit:27;tp:3,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,euro_futures,6E,competition_session_edge,direct,False,5,1m,80,1.436288,81,13.645441,0.390761,80,10.000000,-43.775138,-0.547189,50.775649,0.139799,0.000000,0.027065,0.153310,0.138979,5,0.200000,0.000000,4.500584,sl:71;time_exit:5;tp:4,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,british_pound_futures,6B,competition_session_edge,direct,False,2,1m,77,1.473788,81,14.059512,0.390700,77,16.883117,-38.584746,-0.501101,39.572218,0.329418,0.115215,0.353684,0.216880,0.206805,5,0.000000,0.148578,1.847482,sl:61;sl_gap:3;time_exit:1;tp:12,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,opposite,True,2.5,1m,61,1.770157,61,14.793541,0.385132,61,29.508197,-21.835226,-0.357955,23.955922,0.179497,0.049589,0.213055,0.181001,0.164073,4,0.000000,0.260838,2.451718,sl:31;time_exit:28;tp:2,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,opposite,True,3,1m,61,1.770157,61,14.793541,0.363138,61,29.508197,-22.616256,-0.370758,24.365182,0.161863,0.049589,0.188874,0.180683,0.151348,4,0.000000,0.245493,2.957902,sl:31;time_exit:30,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,opposite,True,4,1m,61,1.770157,61,14.793541,0.363138,61,29.508197,-22.616256,-0.370758,24.365182,0.161863,0.049589,0.188874,0.173687,0.153861,4,0.000000,0.245493,3.943870,sl:31;time_exit:30,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,dow_jones_futures,YM,competition_session_edge,opposite,True,5,1m,61,1.770157,61,14.793541,0.363138,61,29.508197,-22.616256,-0.370758,24.365182,0.161863,0.049589,0.188874,0.187117,0.158971,4,0.000000,0.245493,4.929837,sl:31;time_exit:30,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,japanese_yen_futures,6J,competition_session_edge,opposite,True,5,1m,69,1.371549,82,11.730856,0.362006,69,10.144928,-38.639095,-0.559987,38.797966,0.189535,0.000000,0.263042,0.113569,0.162808,4,0.000000,0.000000,4.632878,sl:53;sl_gap:7;time_exit:5;tp:4,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,direct,False,3,1m,82,1.584261,82,16.420825,0.351214,82,14.634146,-43.989663,-0.536459,43.989663,0.175071,0.152468,0.199243,0.163561,0.185734,4,0.000000,0.152468,2.889460,sl:58;sl_gap:8;time_exit:9;tp:7,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
