strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,short,2023-01-13T07:45:00Z,73971,74050,2023-01-13T08:00:00Z,2023-01-16T05:30:00Z,128.38,127.695,68.5,0.825301204819,167.999999999999,83.000000000001,0,max_bars,80,tori_public_mtf_research_2026,custom,custom,custom,1.96
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,short,2023-04-05T12:45:00Z,79456,79522,2023-04-05T13:00:00Z,2023-04-06T05:30:00Z,131.01,131.29,-28,-0.373333333333,147,75,0,sl,67,tori_public_mtf_research_2026,custom,custom,custom,1.53
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-04-28T04:45:00Z,81056,81133,2023-04-28T05:00:00Z,2023-05-01T00:15:00Z,134.77,136.74,197,1.950495049505,197,101.000000000002,0,tp,78,tori_public_mtf_research_2026,custom,custom,custom,1.36
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-05-01T14:45:00Z,81192,81271,2023-05-01T15:00:00Z,2023-05-02T10:45:00Z,137.29,137.53,24.000000000001,0.5,98.000000000002,47.999999999999,0,max_bars,80,tori_public_mtf_research_2026,custom,custom,custom,1.95
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-05-15T03:45:00Z,82108,82121,2023-05-15T04:00:00Z,2023-05-15T07:15:00Z,136.13,135.84,-28.999999999999,-1,59.999999999999,28.999999999999,0,sl,14,tori_public_mtf_research_2026,custom,custom,custom,1.82
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-05-17T13:45:00Z,82340,82358,2023-05-17T14:00:00Z,2023-05-17T18:30:00Z,137.34,137.63,28.999999999999,2.071428571429,28.999999999999,13.999999999999,0,tp,19,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-05-24T13:45:00Z,82820,82867,2023-05-24T14:00:00Z,2023-05-25T01:45:00Z,138.82,139.66,84,2.153846153846,84,38.999999999999,0,tp,48,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-06-20T00:45:00Z,84591,84595,2023-06-20T01:00:00Z,2023-06-20T02:00:00Z,142.11,141.98,-13.000000000002,-1,23.999999999998,13.000000000002,0,sl,5,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-06-29T04:45:00Z,85279,85303,2023-06-29T05:00:00Z,2023-06-29T11:00:00Z,144.59,144.16,-43.000000000001,-0.914893617021,102.000000000001,47,0,sl,25,tori_public_mtf_research_2026,custom,custom,custom,1.83
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2023-08-25T14:45:00Z,89238,89295,2023-08-25T15:00:00Z,2023-08-28T05:15:00Z,146.56,146.39,-16.999999999999,-0.303571428571,112,56,0,sl,58,tori_public_mtf_research_2026,custom,custom,custom,1.77
