strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-03-13T13:15:00Z,347492,347494,2025-03-13T13:30:00Z,2025-03-13T14:00:00Z,1.2926,1.2946,20,2,20,9.999999999999,0,tp,3,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,48.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-04-16T12:30:00Z,349694,349699,2025-04-16T12:45:00Z,2025-04-16T14:00:00Z,1.3264,1.3248,-16,-1,32.000000000001,16,0,sl,6,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-06-18T11:00:00Z,353732,353757,2025-06-18T11:15:00Z,2025-06-18T17:30:00Z,1.3457,1.3441,-16,-1,31.999999999999,16,0,sl,26,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-06-27T13:30:00Z,354386,354388,2025-06-27T13:45:00Z,2025-06-27T14:15:00Z,1.3731,1.3717,-13.999999999998,-1,28.000000000001,13.999999999998,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,34.5
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2025-08-07T12:15:00Z,357033,357043,2025-08-07T12:30:00Z,2025-08-07T15:00:00Z,1.3431,1.3397,33.999999999998,2,33.999999999998,17,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,28.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2025-10-03T13:00:00Z,360801,360802,2025-10-03T13:15:00Z,2025-10-03T13:30:00Z,1.3455,1.3467,-11.999999999999,-1,24.000000000002,11.999999999999,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,40.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2025-10-16T14:00:00Z,361633,361688,2025-10-16T14:15:00Z,2025-10-17T05:00:00Z,1.3423,1.3455,32.000000000001,2,32.000000000001,16,0,tp,56,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2025-11-26T13:30:00Z,364295,364301,2025-11-26T13:45:00Z,2025-11-26T15:15:00Z,1.3194,1.3225,-30.999999999999,-1,62,30.999999999999,0,sl,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,15.5
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2026-01-14T14:45:00Z,367261,367270,2026-01-14T15:00:00Z,2026-01-14T17:15:00Z,1.3455,1.3433,22,2,22,10.999999999999,0,tp,10,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,43.75
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2026-03-13T12:45:00Z,371118,371128,2026-03-13T13:00:00Z,2026-03-13T15:30:00Z,1.3273,1.3239,34.000000000001,2,34.000000000001,16.999999999998,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,28.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2026-03-17T12:00:00Z,371295,371390,2026-03-17T12:15:00Z,2026-03-18T13:00:00Z,1.3334,1.3306,-28.000000000001,-1,55.999999999998,28.000000000001,0,sl,96,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,17.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2026-03-26T13:45:00Z,371946,371948,2026-03-26T14:00:00Z,2026-03-26T14:30:00Z,1.3352,1.3368,-15.999999999998,-1,32.000000000001,15.999999999998,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2026-04-13T12:00:00Z,373020,373025,2026-04-13T12:15:00Z,2026-04-13T13:30:00Z,1.3422,1.3446,24,2,24,12.000000000001,0,tp,6,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,40
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2026-04-27T13:00:00Z,373944,373960,2026-04-27T13:15:00Z,2026-04-27T17:15:00Z,1.3553,1.3532,-21.000000000002,-1,42,21.000000000002,0,sl,17,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2026-05-06T12:15:00Z,374585,374589,2026-05-06T12:30:00Z,2026-05-06T13:30:00Z,1.3619,1.3601,-18,-1,36,18,0,sl,5,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,26.75
