strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
eur_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_d9f3b1b8,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,1.002748,1118,7.049592,48.39,190.046239,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
eur_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_b8430478,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,0.99726,1118,-7.049592,51.07,262.18725,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
eur_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_0040b386,EURUSD Daily Tsmom Next Rth,eur_usd,EURUSD,forex,daily_tsmom_next_rth,research_derived,1.16573,1117,229.725612,49.42,93.589176,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
eur_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_8ba8867e,EURUSD Daily Tsmom Next Rth,eur_usd,EURUSD,forex,daily_tsmom_next_rth,research_derived,0.857832,1117,-229.725612,50.22,316.469978,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
eur_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_a79a1671,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,1.010379,1117,26.502926,48.97,169.189505,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
eur_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_06fa063b,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,0.989728,1117,-26.502926,50.49,202.209862,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
eur_usd_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminute_945_lookbackday_275f3663,EURUSD Daily Tsmom Next Rth,eur_usd,EURUSD,forex,daily_tsmom_next_rth,research_derived,0.996538,1116,-5.199107,47.94,140.370048,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
eur_usd_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitminute_945_lookbackd_90d53269,EURUSD Daily Tsmom Next Rth,eur_usd,EURUSD,forex,daily_tsmom_next_rth,research_derived,1.003474,1116,5.199107,51.7,101.553633,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
eur_usd_daily_tsmom_next_overnight_direction_momentum_entryminute_945_exitminute_570_lookb_61ee7a0e,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,1.03957,1116,99.421917,49.37,332.762242,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
eur_usd_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_exitminute_570_loo_e3bb2924,EURUSD Daily Tsmom Next Overnight,eur_usd,EURUSD,forex,daily_tsmom_next_overnight,research_derived,0.961936,1116,-99.421917,50.09,248.204776,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_acffacfb,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.945464,1126,-15.161382,48.05,23.921965,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_885f1455,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.931491,1078,-18.370862,47.96,27.832283,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_de4cfc01,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.917289,1029,-21.376632,48.01,31.059835,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_bc71504b,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.9091,948,-21.932251,48.31,29.040583,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_64c14293,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.898286,838,-21.648052,47.61,26.29168,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminute_945_minsig_d4dde1f4,GBPUSD Us First30 Last30 Momentum,gbp_usd,GBPUSD,forex,us_first30_last30_momentum,research_derived/session_specific,0.909001,727,-16.922238,47.32,22.371382,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_7f4792a8,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.057682,1126,15.161382,47.6,19.765496,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_66c29fbe,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.073547,1078,18.370862,47.77,20.577657,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_2c2cd021,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.090169,1029,21.376632,47.62,20.623118,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_6ca4d862,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.099989,948,21.932251,47.78,17.741416,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_a62392de,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.113232,838,21.648052,48.45,16.703819,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarminute_945_mi_e7bd1ab4,GBPUSD Us First30 Last30 Reversal,gbp_usd,GBPUSD,forex,us_first30_last30_reversal,research_derived/session_specific,1.100109,727,16.922238,49.11,17.471092,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_810a63b8,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.817261,1138,-54.957433,42.44,68.210557,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_9f2605a2,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.814753,1059,-52.595688,42.59,66.612,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_51cd24f9,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.80892,964,-49.947405,42.74,62.501259,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_0ce43306,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.798564,826,-45.035796,41.77,56.823092,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_639b585a,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.820774,603,-29.366091,41.29,46.053833,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarminute_945_min_eea36aa8,GBPUSD Us Secondlast Last30 Momentum,gbp_usd,GBPUSD,forex,us_secondlast_last30_momentum,research_derived/session_specific,0.743856,427,-31.323529,40.75,41.192525,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_c0e1b053,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.953238,1154,-59.842349,50.43,114.526337,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_24d05e20,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.952705,1120,-58.952503,50.71,112.842487,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_57e44074,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.969009,1090,-37.546463,51.1,106.863494,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_d7767bf6,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.961829,1017,-42.89218,50.64,83.075961,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_8ae7e297,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.957041,929,-43.966107,49.95,85.816412,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbarminute_570_m_487187a9,GBPUSD London First30 Ny Open Momentum,gbp_usd,GBPUSD,forex,london_first30_ny_open_momentum,research_derived/session_specific,0.931859,844,-64.636393,50.12,104.198595,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_02fd1be6,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.049056,1154,59.842349,48.96,64.031594,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_be36bdd3,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.049643,1120,58.952503,48.66,59.599139,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_5dd559e0,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.031982,1090,37.546463,48.35,59.599139,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_bb9901cf,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.039686,1017,42.89218,48.87,51.850709,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_ec05ffd8,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.044888,929,43.966107,49.52,44.181663,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_london_first30_ny_open_reversal_direction_opposite_entryminute_480_exitbarminute_5_b81497a5,GBPUSD London First30 Ny Open Reversal,gbp_usd,GBPUSD,forex,london_first30_ny_open_reversal,research_derived/session_specific,1.073124,844,64.636393,49.41,42.355645,"{""direction"": ""opposite"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
gbp_usd_overnight_close_to_open_bias_entry_prior_rth_close_exit_ny_open_side_long_7bd8262b,GBPUSD Overnight Close To Open Bias,gbp_usd,GBPUSD,forex,overnight_close_to_open_bias,research_derived/session_specific,0.879637,963,-284.535457,49.53,359.172324,"{""entry"": ""prior_rth_close"", ""exit"": ""ny_open"", ""side"": ""long""}"
gbp_usd_overnight_close_to_open_bias_entry_prior_rth_close_exit_ny_open_side_short_344d8346,GBPUSD Overnight Close To Open Bias,gbp_usd,GBPUSD,forex,overnight_close_to_open_bias,research_derived/session_specific,1.136833,963,284.535457,50.26,133.241692,"{""entry"": ""prior_rth_close"", ""exit"": ""ny_open"", ""side"": ""short""}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_0_22f436ff,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.011981,963,8.555992,49.33,56.003269,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_1d3b0580,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.98816,963,-8.555992,48.81,65.936412,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_0_74e47839,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.023511,962,21.523812,50.73,49.413715,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_2ed74dcb,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.977029,962,-21.523812,48.75,52.440241,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_0_074dafd1,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.99393,931,-8.163523,50.05,153.514389,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_515933f0,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.006108,931,8.163523,49.52,110.026139,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.0}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_1_b5c62fd3,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.010037,939,7.032517,49.31,50.231662,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_41f1fc39,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.990063,939,-7.032517,48.78,69.950144,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_1_79c204a7,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.02431,938,21.767215,50.75,43.648324,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_935e4394,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.976267,938,-21.767215,48.72,51.012545,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_1_d957dc53,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.985935,908,-18.619615,49.78,154.616576,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_fb7e091a,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.014266,908,18.619615,49.78,103.045815,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.1}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_2_1e5ee81c,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.010945,916,7.519434,49.34,52.05583,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_104a493a,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.989174,916,-7.519434,48.91,71.731379,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_2_f70f20be,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.024586,915,21.450008,50.71,44.522153,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_17f90424,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.976004,915,-21.450008,48.74,59.689433,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_2_20f53773,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.975556,887,-31.728771,49.61,151.372766,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_eb54ab5e,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.025057,887,31.728771,49.94,106.673905,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.2}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_35_e4677539,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.043809,887,28.690971,49.94,48.25456,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_8c33ffe6,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.95803,887,-28.690971,48.25,85.022737,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_35_2ec94c52,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.061632,886,50.86935,51.24,44.044036,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_660_ming_677d5d57,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.941946,886,-50.86935,48.19,77.457328,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_945_mingapatr_0_35_b1a68ec0,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,0.991508,859,-10.727508,49.94,142.21884,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_945_ming_4ac04057,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,1.008565,859,10.727508,49.59,116.151858,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 945, ""minGapAtr"": 0.35}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_615_mingapatr_0_5_aed3efc5,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.016295,866,10.302457,49.88,66.910205,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.5}"
gbp_usd_ny_open_gap_continuation_direction_continue_entryminute_570_exitbarminute_615_ming_7eaf1681,GBPUSD Ny Open Gap Continuation,gbp_usd,GBPUSD,forex,ny_open_gap_continuation,research_derived/session_specific,0.983966,866,-10.302457,48.27,75.338024,"{""direction"": ""continue"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.5}"
gbp_usd_ny_open_gap_fade_direction_fade_entryminute_570_exitbarminute_660_mingapatr_0_5_76b18dee,GBPUSD Ny Open Gap Fade,gbp_usd,GBPUSD,forex,ny_open_gap_fade,research_derived/session_specific,1.012476,865,10.010948,51.21,53.323983,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.5}"
