market,symbol,phase,pip_or_tick_size,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
futures,NG,mean_reversion,0.001,1.5,16,3.0,-0.1,0.1,65,51,14,78.46153846153847,0.7257515598411794,-14.876923076923092
futures,NG,mean_reversion,0.001,2.0,10,0.75,-0.05,0.15,37,30,7,81.08108108108108,0.7236328124999999,-15.297297297297309
futures,NG,mean_reversion,0.001,1.5,16,,0.0,0.15,75,55,20,73.33333333333333,0.7230015586729017,-16.586666666666655
futures,NG,mean_reversion,0.001,2.0,6,0.75,-0.2,0.4,60,48,12,80.0,0.7226807527236714,-13.999999999999991
futures,NG,mean_reversion,0.001,2.5,24,1.5,-0.1,0.25,63,50,13,79.36507936507937,0.7224731789949184,-15.603174603174592
futures,NG,mean_reversion,0.001,1.5,10,0.75,0.0,0.15,37,27,10,72.97297297297297,0.7191064638783267,-15.972972972972991
futures,NG,mean_reversion,0.001,1.5,24,1.0,-0.2,0.4,66,50,16,75.75757575757575,0.7189620758483035,-10.666666666666677
futures,NG,mean_reversion,0.001,2.0,10,0.75,-0.2,0.4,59,47,12,79.66101694915254,0.7173984813469796,-14.508474576271176
futures,NG,mean_reversion,0.001,1.5,16,2.0,-0.1,0.25,94,74,20,78.72340425531915,0.716064453125,-12.372340425531915
futures,NG,mean_reversion,0.001,2.0,24,2.0,-0.1,0.25,77,62,15,80.51948051948052,0.715886803026058,-13.168831168831154
futures,NG,mean_reversion,0.001,2.0,16,1.0,-0.1,0.1,30,26,4,86.66666666666667,0.7141645462256145,-11.233333333333352
futures,NG,mean_reversion,0.001,2.0,16,1.0,-0.2,0.4,75,62,13,82.66666666666667,0.7104221635883908,-11.70666666666665
futures,NG,mean_reversion,0.001,1.5,16,1.0,-0.1,0.25,61,48,13,78.68852459016394,0.7079482439926066,-10.360655737704906
futures,NG,mean_reversion,0.001,1.5,6,1.5,-0.1,0.25,91,70,21,76.92307692307693,0.704487917146145,-14.109890109890115
futures,NG,mean_reversion,0.001,2.0,16,,0.0,0.15,72,55,17,76.38888888888889,0.7017861180194437,-18.319444444444446
futures,NG,mean_reversion,0.001,2.0,6,0.75,0.0,0.15,36,29,7,80.55555555555556,0.7006835937499999,-17.027777777777796
futures,NG,mean_reversion,0.001,1.5,16,2.0,0.0,0.15,47,36,11,76.59574468085107,0.6991682070240293,-13.851063829787254
futures,NG,mean_reversion,0.001,1.5,24,3.0,-0.1,0.1,54,42,12,77.77777777777779,0.6970903522205202,-18.314814814814834
futures,NG,mean_reversion,0.001,2.0,10,0.75,0.0,0.15,35,28,7,80.0,0.6928710937499999,-17.97142857142859
futures,NG,mean_reversion,0.001,2.0,16,3.0,0.0,0.15,53,41,12,77.35849056603774,0.6876234364713626,-17.905660377358497
futures,NG,mean_reversion,0.001,1.5,16,3.0,0.0,0.15,57,42,15,73.68421052631578,0.6848993288590604,-16.473684210526333
futures,NG,mean_reversion,0.001,2.0,6,1.5,-0.1,0.25,79,62,17,78.48101265822784,0.6746987951807234,-15.379746835443015
futures,NG,mean_reversion,0.001,2.0,6,1.5,0.0,0.15,43,35,8,81.3953488372093,0.6736502820306206,-18.837209302325576
futures,NG,mean_reversion,0.001,1.5,10,1.5,-0.1,0.25,87,65,22,74.71264367816092,0.6731875719217489,-16.32183908045977
futures,NG,mean_reversion,0.001,2.0,10,1.5,-0.1,0.25,78,60,18,76.92307692307693,0.6693440428380193,-15.833333333333316
futures,NG,mean_reversion,0.001,1.5,16,3.0,-0.05,0.15,77,59,18,76.62337662337663,0.6690564292321921,-18.584415584415613
futures,NG,mean_reversion,0.001,2.0,16,2.0,-0.05,0.15,60,47,13,78.33333333333333,0.6686317095873408,-17.800000000000015
futures,NG,mean_reversion,0.001,2.0,10,1.5,0.0,0.15,41,33,8,80.48780487804879,0.6655922643029817,-20.243902439024385
futures,NG,mean_reversion,0.001,2.0,6,0.75,-0.1,0.25,48,39,9,81.25,0.664274322169059,-17.541666666666664
futures,NG,mean_reversion,0.001,1.5,24,,0.0,0.15,74,53,21,71.62162162162163,0.6623376623376627,-22.486486486486474
futures,NG,mean_reversion,0.001,1.5,24,2.0,,,120,91,29,75.83333333333333,0.6606628242074924,-15.700000000000001
futures,NG,mean_reversion,0.001,2.0,10,0.75,-0.1,0.25,47,38,9,80.85106382978722,0.6578947368421053,-18.255319148936167
futures,NG,mean_reversion,0.001,1.5,16,1.5,,,100,77,23,77.0,0.6530214424951265,-14.240000000000016
futures,NG,mean_reversion,0.001,1.5,24,1.0,-0.1,0.25,54,42,12,77.77777777777779,0.6527970411465561,-13.9074074074074
futures,NG,mean_reversion,0.001,2.0,24,,0.0,0.15,65,49,16,75.38461538461539,0.6406603346901856,-24.446153846153837
futures,NG,mean_reversion,0.001,1.5,6,1.5,-0.05,0.15,66,50,16,75.75757575757575,0.6405348715259565,-20.772727272727312
futures,NG,mean_reversion,0.001,1.5,16,0.75,,,57,45,12,78.94736842105263,0.6393967093235833,-13.8421052631579
futures,NG,mean_reversion,0.001,1.5,24,2.0,-0.2,0.4,109,82,27,75.22935779816514,0.6382428940568473,-17.981651376146807
futures,NG,mean_reversion,0.001,2.0,16,1.0,-0.1,0.25,61,51,10,83.60655737704919,0.6320191158900841,-15.147540983606547
futures,NG,mean_reversion,0.001,1.5,24,2.0,-0.1,0.25,83,65,18,78.3132530120482,0.6296468401486989,-19.204819277108438
futures,NG,mean_reversion,0.001,2.0,24,2.0,-0.05,0.15,50,40,10,80.0,0.6239086635325721,-22.4
futures,NG,mean_reversion,0.001,2.0,24,1.0,,,72,58,14,80.55555555555556,0.6191677175283739,-16.777777777777757
futures,NG,mean_reversion,0.001,1.5,6,1.5,-0.1,0.1,51,39,12,76.47058823529412,0.6165850673194612,-24.56862745098042
futures,NG,mean_reversion,0.001,1.5,16,1.5,-0.2,0.4,94,71,23,75.53191489361703,0.6159844054580895,-16.765957446808518
futures,NG,mean_reversion,0.001,2.0,6,1.5,-0.05,0.15,51,40,11,78.43137254901961,0.6119008264462811,-23.019607843137255
futures,NG,mean_reversion,0.001,2.0,10,1.5,-0.05,0.15,49,38,11,77.55102040816327,0.6052892561983473,-24.367346938775512
futures,NG,mean_reversion,0.001,1.5,10,1.5,-0.05,0.15,61,45,16,73.77049180327869,0.6048767697954898,-24.70491803278693
futures,NG,mean_reversion,0.001,1.5,16,1.0,-0.1,0.1,30,25,5,83.33333333333334,0.6011854360711253,-15.700000000000033
futures,NG,mean_reversion,0.001,2.0,24,3.0,0.0,0.15,46,35,11,76.08695652173914,0.5986170563055648,-26.49999999999999
futures,NG,mean_reversion,0.001,1.5,24,3.0,0.0,0.15,55,39,16,70.9090909090909,0.594966344746854,-25.163636363636364
futures,NG,mean_reversion,0.001,1.5,16,2.0,-0.05,0.15,63,49,14,77.77777777777779,0.5863740022805011,-23.031746031746067
futures,NG,mean_reversion,0.001,1.5,10,1.5,-0.1,0.1,49,37,12,75.51020408163265,0.5859853121175027,-27.612244897959208
futures,NG,mean_reversion,0.001,1.5,24,3.0,-0.05,0.15,70,52,18,74.28571428571429,0.5834586466165412,-27.70000000000002
futures,NG,mean_reversion,0.001,1.5,16,0.75,-0.2,0.4,52,40,12,76.92307692307693,0.5804387568555759,-17.653846153846153
futures,NG,mean_reversion,0.001,1.5,24,2.0,0.0,0.15,44,33,11,75.0,0.5795148247978436,-24.818181818181817
futures,NG,mean_reversion,0.001,2.0,24,1.0,-0.2,0.4,66,53,13,80.3030303030303,0.5741153968759968,-20.24242424242422
futures,NG,mean_reversion,0.001,1.5,24,0.75,,,55,42,13,76.36363636363637,0.5628304188694592,-19.545454545454554
futures,NG,mean_reversion,0.001,2.0,16,0.75,,,63,50,13,79.36507936507937,0.549281984334204,-21.920634920634914
futures,NG,mean_reversion,0.001,1.5,16,2.0,-0.1,0.1,49,40,9,81.63265306122449,0.5465196416264644,-26.857142857142865
futures,NG,mean_reversion,0.001,1.5,16,1.0,-0.05,0.15,43,33,10,76.74418604651163,0.5432509505703417,-22.348837209302356
futures,NG,mean_reversion,0.001,2.0,16,1.0,-0.05,0.15,41,34,7,82.92682926829268,0.5429687499999997,-22.829268292682944
futures,NG,mean_reversion,0.001,1.5,24,1.5,,,93,69,24,74.19354838709677,0.542468121893235,-22.763440860215063
futures,NG,mean_reversion,0.001,2.0,16,1.5,-0.1,0.1,36,28,8,77.77777777777779,0.5363036303630362,-23.41666666666668
futures,NG,mean_reversion,0.001,2.0,16,2.0,0.0,0.15,44,35,9,79.54545454545455,0.5192761605035404,-27.772727272727288
futures,NG,mean_reversion,0.001,1.5,16,1.5,0.0,0.15,39,29,10,74.35897435897436,0.5185361216730032,-25.974358974359014
futures,NG,mean_reversion,0.001,2.0,16,0.75,-0.2,0.4,58,46,12,79.3103448275862,0.5170023109937276,-25.22413793103448
futures,NG,mean_reversion,0.001,1.5,24,1.0,-0.05,0.15,37,28,9,75.67567567567568,0.5145030908226339,-27.594594594594625
futures,NG,mean_reversion,0.001,1.5,24,0.75,-0.2,0.4,50,37,13,74.0,0.5103700691337943,-24.080000000000005
futures,NG,mean_reversion,0.001,1.5,24,1.5,-0.2,0.4,87,63,24,72.41379310344827,0.5096174627188241,-26.08045977011496
futures,NG,mean_reversion,0.001,2.0,16,1.5,-0.1,0.25,76,59,17,77.63157894736842,0.5068273092369483,-24.23684210526314
futures,NG,mean_reversion,0.001,1.5,24,2.0,-0.05,0.15,56,43,13,76.78571428571429,0.5061277705345498,-33.821428571428605
futures,NG,mean_reversion,0.001,1.5,16,1.5,-0.1,0.25,78,59,19,75.64102564102564,0.5042120911793856,-25.653846153846153
futures,NG,mean_reversion,0.001,2.0,24,1.0,-0.1,0.25,51,42,9,82.35294117647058,0.4916334661354587,-25.019607843137237
futures,NG,mean_reversion,0.001,1.5,24,2.0,-0.1,0.1,40,32,8,80.0,0.48783977110157345,-35.800000000000026
futures,NG,mean_reversion,0.001,1.5,16,0.75,-0.1,0.25,46,35,11,76.08695652173914,0.48357242017584484,-24.260869565217376
futures,NG,mean_reversion,0.001,1.5,24,0.75,-0.1,0.25,41,31,10,75.60975609756098,0.46250000000000024,-28.317073170731685
futures,NG,mean_reversion,0.001,2.0,24,0.75,,,57,44,13,77.19298245614034,0.4581887030609029,-30.122807017543845
futures,NG,mean_reversion,0.001,2.0,16,1.0,0.0,0.15,36,29,7,80.55555555555556,0.4555664062499996,-30.972222222222243
futures,NG,mean_reversion,0.001,1.5,16,0.75,-0.05,0.15,38,28,10,73.68421052631578,0.4429657794676803,-30.84210526315792
futures,NG,mean_reversion,0.001,1.5,24,1.5,-0.1,0.25,68,51,17,75.0,0.43991517436380784,-34.95588235294118
futures,NG,mean_reversion,0.001,2.0,24,1.5,-0.1,0.25,64,50,14,78.125,0.43887147335423243,-30.765624999999975
futures,NG,mean_reversion,0.001,2.0,16,0.75,-0.05,0.15,36,29,7,80.55555555555556,0.4272460937499997,-32.58333333333334
futures,NG,mean_reversion,0.001,1.5,24,1.5,0.0,0.15,36,26,10,72.22222222222221,0.4268821442648795,-40.388888888888914
futures,NG,mean_reversion,0.001,2.0,16,1.5,0.0,0.15,40,32,8,80.0,0.42103142626913787,-35.925
futures,NG,mean_reversion,0.001,1.5,16,1.0,0.0,0.15,35,25,10,71.42857142857143,0.41920152091254737,-34.91428571428572
futures,NG,mean_reversion,0.001,2.0,16,0.75,-0.1,0.25,46,37,9,80.43478260869566,0.41586921850079744,-31.847826086956523
futures,NG,mean_reversion,0.001,1.5,24,1.0,0.0,0.15,31,22,9,70.96774193548387,0.41559676652401323,-39.64516129032259
futures,NG,mean_reversion,0.001,1.5,24,0.75,-0.05,0.15,32,23,9,71.875,0.41417023300047534,-38.500000000000014
futures,NG,mean_reversion,0.001,2.0,24,2.0,0.0,0.15,37,29,8,78.37837837837837,0.4128295946477765,-40.32432432432431
futures,NG,mean_reversion,0.001,2.0,24,0.75,-0.2,0.4,51,39,12,76.47058823529412,0.41129546904913894,-36.176470588235276
futures,NG,mean_reversion,0.001,2.0,16,1.5,-0.05,0.15,48,37,11,77.08333333333334,0.4046280991735538,-37.52083333333334
futures,NG,mean_reversion,0.001,1.5,16,1.5,-0.05,0.15,51,38,13,74.50980392156863,0.4040023201856142,-40.29411764705887
futures,NG,mean_reversion,0.001,1.5,16,0.75,0.0,0.15,34,24,10,70.58823529411765,0.40066539923954353,-37.088235294117666
futures,NG,mean_reversion,0.001,2.0,24,1.0,-0.05,0.15,33,27,6,81.81818181818183,0.39814362481680515,-37.333333333333336
futures,NG,mean_reversion,0.001,1.5,24,0.75,0.0,0.15,30,21,9,70.0,0.3970518307180217,-42.26666666666668
futures,NG,mean_reversion,0.001,2.0,16,0.75,0.0,0.15,34,27,7,79.41176470588235,0.39648437499999967,-36.352941176470615
futures,NG,mean_reversion,0.001,1.5,24,1.5,-0.05,0.15,45,33,12,73.33333333333333,0.3528476821192048,-54.28888888888893
futures,NG,mean_reversion,0.001,1.5,16,1.5,-0.1,0.1,39,30,9,76.92307692307693,0.34493452791178447,-48.74358974358977
futures,NG,mean_reversion,0.001,2.0,24,1.5,-0.05,0.15,39,30,9,76.92307692307693,0.31768334475668286,-51.05128205128203
futures,NG,mean_reversion,0.001,2.0,24,1.5,0.0,0.15,33,26,7,78.78787878787878,0.3119709794437729,-51.7272727272727
futures,NG,mean_reversion,0.001,2.0,24,0.75,-0.1,0.25,38,30,8,78.94736842105263,0.30554447546868785,-45.8157894736842
futures,NG,mean_reversion,0.001,1.5,24,1.5,-0.1,0.1,31,23,8,74.19354838709677,0.2982832618025746,-63.2903225806452
futures,NG,momentum,0.001,2.0,6,0.75,,,52,43,9,82.6923076923077,2.0536370315944135,27.576923076923013
futures,NG,momentum,0.001,3.0,6,1.0,,,54,40,14,74.07407407407408,1.9917184265010368,26.611111111111146
futures,NG,momentum,0.001,3.0,6,2.0,,,109,82,27,75.22935779816514,1.7434899730619575,22.78899082568807
futures,NG,momentum,0.001,3.0,6,1.5,,,80,59,21,73.75,1.7426470588235292,21.4625
futures,NG,momentum,0.001,3.0,6,0.75,,,43,32,11,74.4186046511628,1.7320977253580476,20.209302325581433
futures,NG,momentum,0.001,2.0,6,1.5,,,102,79,23,77.45098039215686,1.6525123849964607,18.078431372548977
futures,NG,momentum,0.001,2.5,6,1.5,,,87,68,19,78.16091954022988,1.4313050133945648,12.954022988505722
futures,NG,momentum,0.001,3.0,6,3.0,,,139,103,36,74.10071942446042,1.4199033816425115,15.63309352517985
futures,NG,momentum,0.001,3.0,16,2.0,,,102,74,28,72.54901960784314,1.3757626178591236,13.284313725490188
futures,NG,momentum,0.001,2.5,6,0.75,,,51,42,9,82.35294117647058,1.361648969394129,11.352941176470589
futures,NG,momentum,0.001,2.0,6,1.0,,,72,57,15,79.16666666666666,1.3421052631578934,11.91666666666661
futures,NG,momentum,0.001,2.0,6,2.0,,,139,106,33,76.2589928057554,1.326751195177717,11.309352517985573
futures,NG,momentum,0.001,2.5,6,2.0,,,119,89,30,74.78991596638656,1.307672699464695,10.142857142857132
futures,NG,momentum,0.001,3.0,10,2.0,,,100,72,28,72.0,1.2806744487678343,10.820000000000011
futures,NG,momentum,0.001,2.5,6,1.0,,,61,51,10,83.60655737704919,1.273999035214665,9.311475409836065
futures,NG,momentum,0.001,2.5,10,0.75,,,51,40,11,78.43137254901961,1.2564102564102577,8.431372549019647
futures,NG,momentum,0.001,3.0,24,2.0,,,98,71,27,72.44897959183673,1.182103232030873,7.704081632653063
futures,NG,momentum,0.001,2.0,6,3.0,,,191,146,45,76.43979057591623,1.172962522308149,6.089005235602068
futures,NG,momentum,0.001,3.0,16,1.5,,,71,49,22,69.01408450704226,1.1358974358974354,5.225352112676045
futures,NG,momentum,0.001,2.0,6,,,,395,280,115,70.88607594936708,1.1293643304452254,3.817721518987326
futures,NG,momentum,0.001,1.5,6,2.0,,,178,123,55,69.10112359550563,1.124877089478859,4.28089887640448
futures,NG,momentum,0.001,1.5,6,0.75,,,68,48,20,70.58823529411765,1.1211656441717777,4.6470588235293615
futures,NG,momentum,0.001,2.5,6,3.0,,,163,122,41,74.84662576687117,1.1192832764505114,4.288343558282196
futures,NG,momentum,0.001,2.5,10,2.0,,,114,84,30,73.68421052631578,1.1191961191961193,4.526315789473686
futures,NG,momentum,0.001,2.5,10,1.5,,,85,64,21,75.29411764705883,1.115786143625435,4.30588235294118
futures,NG,momentum,0.001,1.5,6,,,,573,382,191,66.66666666666666,1.1125273399200537,2.6038394415357606
futures,NG,momentum,0.001,3.0,10,1.5,,,71,49,22,69.01408450704226,1.1047416843595192,4.16901408450706
futures,NG,momentum,0.001,2.5,16,2.0,,,107,74,33,69.1588785046729,1.0969061621068783,3.542056074766351
futures,NG,momentum,0.001,3.0,16,3.0,,,131,94,37,71.7557251908397,1.0898357289527714,4.007633587786245
futures,NG,momentum,0.001,3.0,10,1.0,,,47,32,15,68.08510638297872,1.0764136525725945,3.191489361702186
futures,NG,momentum,0.001,1.5,6,1.5,,,133,91,42,68.42105263157895,1.053380782918149,1.917293233082686
futures,NG,momentum,0.001,1.5,6,1.0,,,94,64,30,68.08510638297872,1.0504417212881154,1.882978723404219
futures,NG,momentum,0.001,2.5,16,0.75,,,43,32,11,74.4186046511628,1.050257731958763,1.8139534883720858
futures,NG,momentum,0.001,3.0,6,,,,227,153,74,67.40088105726872,1.0400122799836264,1.7224669603524188
futures,NG,momentum,0.001,2.5,16,1.5,,,76,55,21,72.36842105263158,1.0361236540465435,1.3684210526315594
futures,NG,momentum,0.001,1.5,6,3.0,,,251,172,79,68.52589641434263,1.0314450018353105,1.0239043824701068
futures,NG,momentum,0.001,3.0,10,3.0,,,127,90,37,70.86614173228347,1.0280649926144756,1.3464566929133885
futures,NG,momentum,0.001,2.5,24,,,,284,193,91,67.95774647887323,1.0249445090370997,0.8309859154929597
futures,NG,momentum,0.001,2.5,6,,,,298,211,87,70.80536912751678,1.0190350546551072,0.6778523489932772
futures,NG,momentum,0.001,3.0,16,1.0,,,44,30,14,68.18181818181817,1.0097736625514409,0.4318181818182096
futures,NG,momentum,0.001,3.0,24,3.0,,,126,90,36,71.42857142857143,1.00270313245349,0.1349206349206324
futures,NG,momentum,0.001,3.0,24,1.5,,,73,51,22,69.86301369863014,0.9896183206106873,-0.46575342465752256
futures,NG,momentum,0.001,2.5,10,3.0,,,159,117,42,73.58490566037736,0.9865630564999187,-0.5220125786163653
futures,NG,momentum,0.001,2.5,16,,,,279,191,88,68.45878136200717,0.9838942804047075,-0.5591397849462528
futures,NG,momentum,0.001,2.5,10,,,,286,199,87,69.58041958041959,0.9799784080871529,-0.713286713286727
futures,NG,momentum,0.001,2.5,16,3.0,,,152,107,45,70.39473684210526,0.9723910401111301,-1.0460526315789682
futures,NG,momentum,0.001,3.0,16,,,,213,143,70,67.13615023474179,0.9705419855330746,-1.3192488262910953
futures,NG,momentum,0.001,2.5,24,3.0,,,146,106,40,72.6027397260274,0.9511669658886891,-1.8630136986301518
futures,NG,momentum,0.001,2.5,10,1.0,,,61,48,13,78.68852459016394,0.9393361312476161,-2.6065573770491497
futures,NG,momentum,0.001,2.5,16,1.0,,,52,39,13,75.0,0.9280952380952381,-2.903846153846158
futures,NG,momentum,0.001,1.5,16,,,,482,332,150,68.87966804979253,0.9198169181217154,-1.9626556016597543
futures,NG,momentum,0.001,3.0,24,,,,210,141,69,67.14285714285714,0.9109937207216187,-4.252380952380956
futures,NG,momentum,0.001,2.0,10,0.75,,,46,33,13,71.73913043478261,0.9109557109557097,-4.152173913043538
futures,NG,momentum,0.001,3.0,10,,,,211,138,73,65.40284360189574,0.9073816155988857,-4.41232227488152
futures,NG,momentum,0.001,3.0,24,0.75,,,36,25,11,69.44444444444444,0.9050310910118718,-4.666666666666627
futures,NG,momentum,0.001,1.5,24,,,,416,288,128,69.23076923076923,0.9032015773166839,-2.4783653846153872
futures,NG,momentum,0.001,2.0,24,1.5,,,81,63,18,77.77777777777779,0.8739193083573478,-4.320987654321019
futures,NG,momentum,0.001,1.5,24,3.0,,,186,138,48,74.19354838709677,0.8736988202637056,-3.913978494623659
futures,NG,momentum,0.001,2.0,24,2.0,,,108,81,27,75.0,0.8715296679368527,-4.370370370370403
futures,NG,momentum,0.001,1.5,24,0.75,,,52,42,10,80.76923076923077,0.8626398210290819,-5.903846153846194
futures,NG,momentum,0.001,2.0,24,,,,332,228,104,68.67469879518072,0.8586562587120149,-4.581325301204837
futures,NG,momentum,0.001,1.5,24,1.0,,,69,53,16,76.81159420289855,0.8509803921568624,-6.05797101449277
futures,NG,momentum,0.001,3.0,10,0.75,,,37,25,12,67.56756756756756,0.84950029394474,-6.918918918918848
futures,NG,momentum,0.001,2.5,24,2.0,,,109,77,32,70.64220183486239,0.8434954875632845,-6.5229357798165095
futures,NG,momentum,0.001,1.5,10,,,,505,338,167,66.93069306930694,0.8362733471686922,-4.374257425742593
futures,NG,momentum,0.001,3.0,16,0.75,,,34,23,11,67.64705882352942,0.8353151010701553,-8.147058823529374
futures,NG,momentum,0.001,2.0,24,3.0,,,159,120,39,75.47169811320755,0.8316372076414914,-5.930817610062933
futures,NG,momentum,0.001,3.0,24,1.0,,,46,31,15,67.3913043478261,0.8147258903561427,-10.065217391304328
futures,NG,momentum,0.001,2.0,10,,,,361,245,116,67.86703601108033,0.8065451216721332,-7.024930747922453
futures,NG,momentum,0.001,2.5,24,0.75,,,49,36,13,73.46938775510205,0.7913085004775554,-8.918367346938762
futures,NG,momentum,0.001,1.5,24,2.0,,,123,92,31,74.79674796747967,0.7873538328280637,-7.983739837398384
futures,NG,momentum,0.001,1.5,24,1.5,,,100,73,27,73.0,0.7834562697576394,-8.220000000000008
futures,NG,momentum,0.001,1.5,16,3.0,,,213,153,60,71.83098591549296,0.7718035563082133,-7.591549295774649
futures,NG,momentum,0.001,1.5,16,0.75,,,57,44,13,77.19298245614034,0.7470588235294108,-11.31578947368425
futures,NG,momentum,0.001,1.5,10,3.0,,,225,155,70,68.88888888888889,0.7319522912743245,-9.48888888888891
futures,NG,momentum,0.001,1.5,10,0.75,,,55,40,15,72.72727272727273,0.7304463102076876,-11.09090909090915
futures,NG,momentum,0.001,2.0,16,,,,326,214,112,65.6441717791411,0.7023024977625901,-11.223926380368107
futures,NG,momentum,0.001,2.0,24,0.75,,,37,29,8,78.37837837837837,0.7009213323883755,-11.40540540540546
futures,NG,momentum,0.001,1.5,10,1.5,,,107,72,35,67.28971962616822,0.6792917974002683,-13.373831775700964
futures,NG,momentum,0.001,1.5,16,1.5,,,107,77,30,71.96261682242991,0.6781635982288508,-12.906542056074777
futures,NG,momentum,0.001,2.0,10,1.5,,,94,62,32,65.95744680851064,0.6720567935318473,-17.691489361702146
futures,NG,momentum,0.001,1.5,16,1.0,,,74,53,21,71.62162162162163,0.6707389749702021,-14.932432432432451
futures,NG,momentum,0.001,1.5,10,2.0,,,149,101,48,67.78523489932886,0.6689038031319907,-13.906040268456398
futures,NG,momentum,0.001,2.0,10,3.0,,,174,121,53,69.54022988505747,0.6553186611646029,-17.281609195402314
futures,NG,momentum,0.001,2.5,24,1.5,,,82,57,25,69.51219512195121,0.6493706652966865,-16.646341463414625
futures,NG,momentum,0.001,1.5,16,2.0,,,141,100,41,70.92198581560284,0.644532540469111,-15.262411347517741
futures,NG,momentum,0.001,2.0,24,1.0,,,50,39,11,78.0,0.642516682554813,-15.000000000000048
futures,NG,momentum,0.001,2.0,10,2.0,,,125,83,42,66.4,0.6209318996415768,-21.152000000000008
futures,NG,momentum,0.001,2.0,10,1.0,,,61,41,20,67.21311475409836,0.5985615343633451,-24.70491803278692
futures,NG,momentum,0.001,2.5,24,1.0,,,56,40,16,71.42857142857143,0.5668810289389068,-24.053571428571413
futures,NG,momentum,0.001,2.0,16,1.5,,,81,54,27,66.66666666666666,0.5563147454264927,-24.851851851851873
futures,NG,momentum,0.001,2.0,16,0.75,,,40,28,12,70.0,0.5483723062815211,-24.625000000000053
futures,NG,momentum,0.001,1.5,10,1.0,,,78,52,26,66.66666666666666,0.5410131139110307,-22.8846153846154
futures,NG,momentum,0.001,2.0,16,3.0,,,156,103,53,66.02564102564102,0.5211951900886671,-25.26923076923078
futures,NG,momentum,0.001,2.0,16,1.0,,,53,37,16,69.81132075471697,0.4611211573236884,-33.735849056603804
futures,NG,momentum,0.001,2.0,16,2.0,,,108,67,41,62.03703703703704,0.45307541181804406,-33.50925925925927
futures,NQ,mean_reversion,0.25,3.0,6,1.0,-0.2,0.4,50,45,5,90.0,3.647720659553831,272.98
futures,NQ,mean_reversion,0.25,3.0,10,1.0,-0.2,0.4,50,45,5,90.0,3.647720659553831,272.98
futures,NQ,mean_reversion,0.25,3.0,16,1.0,-0.2,0.4,48,43,5,89.58333333333334,3.417070805043647,259.5833333333333
futures,NQ,mean_reversion,0.25,3.0,24,1.0,-0.2,0.4,47,42,5,89.36170212765957,3.3827352085354025,261.3404255319149
futures,NQ,mean_reversion,0.25,3.0,6,0.75,-0.2,0.4,39,35,4,89.74358974358975,3.346208463504686,211.82051282051282
futures,NQ,mean_reversion,0.25,3.0,10,0.75,-0.2,0.4,39,35,4,89.74358974358975,3.346208463504686,211.82051282051282
futures,NQ,mean_reversion,0.25,3.0,16,0.75,-0.2,0.4,38,34,4,89.47368421052632,3.2879863675092302,212.0
futures,NQ,mean_reversion,0.25,3.0,24,0.75,-0.2,0.4,37,33,4,89.1891891891892,3.2377165577960807,212.94594594594594
futures,NQ,mean_reversion,0.25,2.0,6,1.0,-0.2,0.4,58,51,7,87.93103448275862,2.3845077588399897,187.67241379310346
futures,NQ,mean_reversion,0.25,2.0,10,1.0,-0.2,0.4,58,51,7,87.93103448275862,2.3845077588399897,187.67241379310346
futures,NQ,mean_reversion,0.25,3.0,6,1.0,-0.1,0.25,35,31,4,88.57142857142857,2.158472344161545,150.8
futures,NQ,mean_reversion,0.25,3.0,10,1.0,-0.1,0.25,35,31,4,88.57142857142857,2.158472344161545,150.8
futures,NQ,mean_reversion,0.25,2.0,16,1.0,-0.2,0.4,52,46,6,88.46153846153845,2.149342274954862,171.3846153846154
futures,NQ,mean_reversion,0.25,2.0,24,1.0,-0.1,0.25,36,32,4,88.88888888888889,2.096393588601959,136.80555555555554
futures,NQ,mean_reversion,0.25,1.5,10,,-0.1,0.1,85,69,16,81.17647058823529,2.004754796262509,213.8
futures,NQ,mean_reversion,0.25,1.5,6,,-0.1,0.1,86,69,17,80.23255813953489,1.9586326078738456,206.40697674418604
futures,NQ,mean_reversion,0.25,2.5,6,1.0,-0.2,0.4,55,46,9,83.63636363636363,1.936443679789495,168.23636363636365
futures,NQ,mean_reversion,0.25,2.5,10,1.0,-0.2,0.4,55,46,9,83.63636363636363,1.936443679789495,168.23636363636365
futures,NQ,mean_reversion,0.25,2.0,10,1.5,-0.2,0.4,81,68,13,83.9506172839506,1.9351824602707475,156.92592592592592
futures,NQ,mean_reversion,0.25,3.0,16,1.0,-0.1,0.25,33,29,4,87.87878787878788,1.897497805092186,123.9090909090909
futures,NQ,mean_reversion,0.25,2.0,6,1.5,-0.2,0.4,82,68,14,82.92682926829268,1.8886335894306023,150.9268292682927
futures,NQ,mean_reversion,0.25,1.5,10,1.5,,,113,93,20,82.30088495575221,1.8715462351772885,132.0353982300885
futures,NQ,mean_reversion,0.25,2.0,24,1.0,-0.2,0.4,49,43,6,87.75510204081633,1.8595031773541306,151.81632653061226
futures,NQ,mean_reversion,0.25,2.0,6,1.0,,,67,57,10,85.07462686567165,1.859320339830085,153.98507462686567
futures,NQ,mean_reversion,0.25,2.0,10,1.0,,,67,57,10,85.07462686567165,1.859320339830085,153.98507462686567
