dataset,trades,wins,losses,win_rate_pct,confidence_pct,confidence_lower_95_pct,profit_factor_atr,avg_pnl_atr,trades_per_day,trades_per_week,trades_per_month,active_days,trades_per_active_day,active_weeks,trades_per_active_week,base_trades,base_win_rate_pct,market,symbol
naked_long_4bar,245,134,111,54.69387755102041,54.67943763235872,48.47121533202153,1.0096866932736637,0.008134293467650969,0.22816343952504753,1.5971440766753324,6.944724690543635,206,1.1893203883495145,122,2.0081967213114753,17387,51.14165756024616,futures,ES
naked_long_4bar,172,97,75,56.395348837209305,56.362093041447736,48.993120139708715,1.7288318436904473,0.224670404130087,0.1601769396426285,1.1212385774983993,4.875385600372505,153,1.1241830065359477,105,1.638095238095238,17365,50.64209617045782,futures,GC
naked_long_4bar,184,108,76,58.69565217391305,58.642532953353076,51.56498328650159,1.2706424474173899,0.1017490853430301,0.1713520749665328,1.1994645247657296,5.215528781793842,159,1.1572327044025157,97,1.8969072164948453,17412,48.868596370319324,futures,HG
naked_long_4bar,272,141,131,51.83823529411765,51.823250495816865,45.906791457117784,1.2209476875488054,0.09932821037720756,0.25330798184005276,1.7731558728803691,7.710061697256607,234,1.1623931623931625,125,2.176,17402,47.74738535800483,futures,NG
naked_long_4bar,246,135,111,54.87804878048781,54.86732257731764,48.67387217652408,0.9938372832083261,-0.004877444133407401,0.2290924964834845,1.6036474753843915,6.9730028617160595,207,1.1884057971014492,119,2.0672268907563027,17387,52.22867659745787,futures,NQ
naked_long_4bar,239,119,120,49.7907949790795,49.79329633038076,43.48061533597961,0.7964416663848243,-0.16676781290130854,0.22256928613695226,1.557985002958666,6.774452646793484,192,1.2447916666666667,112,2.1339285714285716,17386,50.391119291383866,futures,RTY
naked_long_4bar,189,113,76,59.78835978835979,59.738380505874865,52.78314675707545,1.7796607765547938,0.2446178284890548,0.17600667397440994,1.2320467178208696,5.357203139096103,165,1.1454545454545455,114,1.6578947368421053,17277,50.29229611622388,futures,SI
naked_long_4bar,251,129,122,51.39442231075697,51.392392236126064,45.233574503212125,0.937412727347627,-0.047553343528352825,0.2337488480380269,1.6362419362661882,7.114730562157443,211,1.1895734597156398,117,2.1452991452991452,17387,50.882843503767184,futures,YM
naked_long_4bar,189,109,80,57.67195767195767,57.59770865724002,50.58902184062044,1.3184708295147276,0.1292405115983584,0.17601008876170152,1.2320706213319106,5.35730707668429,163,1.1595092024539877,111,1.7027027027027026,17163,43.5646448756045,futures,ZB
naked_long_4bar,204,107,97,52.450980392156865,52.4087720531384,45.588716557485334,1.36837703589183,0.12254563252581584,0.18997914342532862,1.3298540039773004,5.78249017800844,188,1.0851063829787233,111,1.837837837837838,17350,43.79827089337176,futures,ZN
naked_long_4bar,224,134,90,59.82142857142857,59.78538612019142,53.39258310343129,1.8021292848426285,0.26589056254867977,0.2086045496434981,1.4602318475044866,6.349400979773973,195,1.1487179487179486,118,1.8983050847457628,17437,51.71187704306933,gold_spot,XAUUSD
naked_short_4bar,400,205,195,51.24999999999999,51.23975735622407,46.353464347055734,1.238428612521906,0.08304049683636557,0.3724972838739718,2.6074809871178024,11.337886077914016,300,1.3333333333333333,141,2.8368794326241136,18164,47.14269984584894,forex,AUDUSD
naked_short_4bar,377,207,170,54.907161803713535,54.8886367412462,49.87883355774337,1.3622538955329138,0.09830596227477005,0.3510786900512184,2.457550830358529,10.685957628433961,287,1.3135888501742161,144,2.6180555555555554,18088,47.9046881910659,forex,EURUSD
naked_short_4bar,344,180,164,52.32558139534884,52.312051095263655,47.04917412131612,1.4008019387740354,0.10867440662613544,0.3203383418533141,2.242368392973199,9.750298280160248,257,1.33852140077821,133,2.5864661654135337,18144,47.6576278659612,forex,GBPUSD
naked_short_4bar,422,239,183,56.6350710900474,56.6138440539366,51.89636422727693,1.399140067802095,0.1380891345453582,0.392973198436333,2.750812389054331,11.961121727405885,313,1.3482428115015974,139,3.035971223021583,18153,47.65603481518206,forex,NZDUSD
