market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,strategy,variant_id,period,source
futures,ZN,mean_reversion,short,41084,41085,41095,2025-07-28 10:45:00+00:00,2025-07-28 11:00:00+00:00,2025-07-28 13:30:00+00:00,110.9375,110.84375,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,10,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ZN,mean_reversion,long,41175,41176,41184,2025-07-29 10:30:00+00:00,2025-07-29 10:45:00+00:00,2025-07-29 12:45:00+00:00,110.890625,111.015625,8.0,5.0,0.0943396226415094,15.0,50.0,3.0,signal,8,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,short,41682,41683,41697,2025-08-06 08:30:00+00:00,2025-08-06 08:45:00+00:00,2025-08-06 12:15:00+00:00,6345.0,6331.75,53.0,50.0,0.099403578528827,500.0,500.0,3.0,signal,14,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ES,mean_reversion,long,41706,41707,41710,2025-08-06 14:30:00+00:00,2025-08-06 14:45:00+00:00,2025-08-06 15:30:00+00:00,6345.75,6364.25,74.0,71.0,0.1411530815109344,500.0,500.0,3.0,signal,3,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,short,42004,42005,42027,2025-08-11 00:45:00+00:00,2025-08-11 01:00:00+00:00,2025-08-11 06:30:00+00:00,3443.9,3424.390928362685,195.0907163731522,192.0907163731522,1.9104881601465955,195.0907163731522,97.5453581865761,3.0,tp,22,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,42027,42028,42046,2025-08-11 06:30:00+00:00,2025-08-11 06:45:00+00:00,2025-08-11 11:15:00+00:00,3425.5,3406.710882985615,187.89117014385016,184.89117014385016,1.9071644160657464,187.89117014385016,93.94558507192508,3.0,tp,18,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,42046,42047,42056,2025-08-11 11:15:00+00:00,2025-08-11 11:30:00+00:00,2025-08-11 13:45:00+00:00,3407.4,3416.626087223819,-92.26087223818956,-95.26087223818956,-1.0,184.52174447637915,92.26087223818956,3.0,sl,9,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,YM,mean_reversion,long,41987,41988,42073,2025-08-11 16:00:00+00:00,2025-08-11 16:15:00+00:00,2025-08-12 14:30:00+00:00,44264.0,44504.0,240.0,237.0,0.4711729622266402,500.0,500.0,3.0,signal,85,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,short,42084,42085,42094,2025-08-11 20:45:00+00:00,2025-08-11 22:00:00+00:00,2025-08-12 00:15:00+00:00,3393.6,3402.2246549513056,-86.24654951305591,-89.24654951305591,-1.0,172.49309902611182,86.24654951305591,3.0,sl,9,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,42065,42066,42067,2025-08-12 12:15:00+00:00,2025-08-12 12:30:00+00:00,2025-08-12 12:45:00+00:00,6403.0,6434.0,124.0,121.0,0.2405566600397614,500.0,500.0,3.0,signal,1,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,short,42453,42454,42462,2025-08-17 22:00:00+00:00,2025-08-17 22:15:00+00:00,2025-08-18 00:15:00+00:00,3378.0,3383.44766237526,-54.47662375259718,-57.47662375259718,-1.0,108.95324750519435,54.47662375259718,3.0,sl,8,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,YM,mean_reversion,long,42417,42418,42529,2025-08-18 08:30:00+00:00,2025-08-18 08:45:00+00:00,2025-08-19 13:30:00+00:00,45014.0,45060.0,46.0,43.0,0.0854870775347912,500.0,500.0,3.0,signal,111,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,short,42641,42642,42663,2025-08-19 23:00:00+00:00,2025-08-19 23:15:00+00:00,2025-08-20 04:30:00+00:00,3357.7,3362.5348022413264,-48.34802241326395,-51.34802241326395,-1.0,96.6960448265279,48.34802241326395,3.0,sl,21,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,42877,42878,42878,2025-08-22 12:00:00+00:00,2025-08-22 12:15:00+00:00,2025-08-22 12:15:00+00:00,3366.8,3371.157969788764,-43.57969788763318,-46.57969788763318,-1.0,87.15939577526636,43.57969788763318,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,42978,42979,42993,2025-08-26 01:15:00+00:00,2025-08-26 01:30:00+00:00,2025-08-26 05:00:00+00:00,111.921875,111.8125,7.0,4.0,0.0754716981132075,15.0,50.0,3.0,signal,14,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,long,42959,42960,42996,2025-08-26 05:45:00+00:00,2025-08-26 06:00:00+00:00,2025-08-26 15:00:00+00:00,6453.0,6455.75,11.0,8.0,0.0159045725646123,500.0,500.0,3.0,signal,36,mean_reversion,legacy_ES_mean_reversion,test,core
futures,YM,mean_reversion,short,43204,43205,43249,2025-08-28 22:15:00+00:00,2025-08-28 22:30:00+00:00,2025-08-29 09:30:00+00:00,45647.0,45550.0,97.0,94.0,0.1868787276341948,500.0,500.0,3.0,signal,44,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,short,43329,43330,43336,2025-08-29 10:00:00+00:00,2025-08-29 10:15:00+00:00,2025-08-29 11:45:00+00:00,3465.6,3469.7788251734205,-41.7882517342052,-44.7882517342052,-1.0,83.57650346841041,41.7882517342052,3.0,sl,6,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,YM,mean_reversion,short,43311,43312,43354,2025-09-01 02:00:00+00:00,2025-09-01 02:15:00+00:00,2025-09-01 12:45:00+00:00,45653.0,45550.0,103.0,100.0,0.1988071570576541,500.0,500.0,3.0,signal,42,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,long,43556,43557,43560,2025-09-03 00:15:00+00:00,2025-09-03 00:30:00+00:00,2025-09-03 01:15:00+00:00,3604.8,3597.318428048413,-74.81571951587125,-77.81571951587125,-1.0,149.6314390317425,74.81571951587125,3.0,sl,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,short,43523,43524,43529,2025-09-03 12:45:00+00:00,2025-09-03 13:00:00+00:00,2025-09-03 14:15:00+00:00,6445.75,6438.25,30.0,27.0,0.0536779324055666,500.0,500.0,3.0,signal,5,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ES,mean_reversion,short,43535,43536,43543,2025-09-03 15:45:00+00:00,2025-09-03 16:00:00+00:00,2025-09-03 17:45:00+00:00,6445.5,6434.25,45.0,42.0,0.0834990059642147,500.0,500.0,3.0,signal,7,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ES,mean_reversion,long,43550,43551,43557,2025-09-03 19:30:00+00:00,2025-09-03 19:45:00+00:00,2025-09-03 22:15:00+00:00,6444.25,6458.25,56.0,53.0,0.1053677932405566,500.0,500.0,3.0,signal,6,mean_reversion,legacy_ES_mean_reversion,test,core
futures,YM,mean_reversion,long,43806,43807,43831,2025-09-08 14:45:00+00:00,2025-09-08 15:00:00+00:00,2025-09-08 22:00:00+00:00,45510.0,45580.0,70.0,67.0,0.1332007952286282,500.0,500.0,3.0,signal,24,mean_reversion,legacy_YM_mean_reversion,test,core
futures,ZN,mean_reversion,short,43934,43935,43959,2025-09-09 14:30:00+00:00,2025-09-09 14:45:00+00:00,2025-09-09 20:45:00+00:00,113.359375,113.265625,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,24,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,44053,44054,44065,2025-09-10 09:30:00+00:00,2025-09-10 09:45:00+00:00,2025-09-10 12:30:00+00:00,3689.7,3681.868456835103,-78.31543164897195,-81.31543164897195,-1.0,156.6308632979439,78.31543164897195,3.0,sl,11,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,44093,44094,44107,2025-09-10 19:30:00+00:00,2025-09-10 19:45:00+00:00,2025-09-11 00:00:00+00:00,3677.2,3684.834367753288,-76.34367753288306,-79.34367753288306,-1.0,152.68735506576613,76.34367753288306,3.0,sl,13,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,44386,44387,44387,2025-09-16 00:45:00+00:00,2025-09-16 01:00:00+00:00,2025-09-16 01:00:00+00:00,3725.4,3719.448337804842,-59.51662195157963,-62.51662195157963,-1.0,119.03324390315926,59.51662195157963,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,44847,44848,44848,2025-09-23 01:00:00+00:00,2025-09-23 01:15:00+00:00,2025-09-23 01:15:00+00:00,3789.9,3783.4011700830174,-64.9882991698162,-67.9882991698162,-1.0,129.9765983396324,64.9882991698162,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,44886,44887,45110,2025-09-24 08:30:00+00:00,2025-09-24 08:45:00+00:00,2025-09-26 18:30:00+00:00,6723.5,6696.5,-108.0,-111.0,-0.220675944333996,500.0,500.0,3.0,signal,223,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,45294,45295,45311,2025-09-29 20:45:00+00:00,2025-09-29 22:00:00+00:00,2025-09-30 02:00:00+00:00,3863.1,3880.55037778775,174.50377787750432,171.50377787750432,1.9002790954756887,174.50377787750432,87.25188893875216,3.0,tp,16,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,45273,45274,45276,2025-09-30 13:15:00+00:00,2025-09-30 13:30:00+00:00,2025-09-30 14:00:00+00:00,6706.75,6707.75,4.0,1.0,0.0019880715705765,500.0,500.0,3.0,signal,2,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,45400,45401,45409,2025-10-01 01:15:00+00:00,2025-10-01 01:30:00+00:00,2025-10-01 03:30:00+00:00,3893.1,3883.85351695132,-92.46483048679806,-95.46483048679806,-1.0,184.92966097359613,92.46483048679806,3.0,sl,8,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,long,45380,45381,45396,2025-10-01 08:00:00+00:00,2025-10-01 08:15:00+00:00,2025-10-01 12:00:00+00:00,112.46875,112.625,10.0,7.0,0.1320754716981132,15.0,50.0,3.0,signal,15,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,45521,45522,45539,2025-10-02 08:30:00+00:00,2025-10-02 08:45:00+00:00,2025-10-02 13:00:00+00:00,3900.5,3917.757577703047,172.5757770304665,169.5757770304665,1.8992024545583857,172.5757770304665,86.28788851523325,3.0,tp,17,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,45629,45630,45633,2025-10-03 12:30:00+00:00,2025-10-03 12:45:00+00:00,2025-10-03 13:30:00+00:00,3895.2,3912.019676908089,168.1967690808937,165.1967690808937,1.8966685771787128,168.1967690808937,84.09838454044684,3.0,tp,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,45584,45585,45597,2025-10-03 13:00:00+00:00,2025-10-03 13:15:00+00:00,2025-10-03 16:15:00+00:00,112.828125,112.71875,7.0,4.0,0.0754716981132075,15.0,50.0,3.0,signal,12,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,45664,45665,45667,2025-10-05 22:15:00+00:00,2025-10-05 22:30:00+00:00,2025-10-05 23:00:00+00:00,3918.5,3935.882379577573,173.8237957757347,170.8237957757347,1.8999020128434587,173.8237957757347,86.91189788786735,3.0,tp,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,YM,mean_reversion,short,45735,45736,45739,2025-10-07 14:00:00+00:00,2025-10-07 14:15:00+00:00,2025-10-07 15:00:00+00:00,46934.0,46885.0,49.0,46.0,0.0914512922465208,500.0,500.0,3.0,signal,3,mean_reversion,legacy_YM_mean_reversion,test,core
futures,GC,,long,45854,45855,45867,2025-10-07 23:45:00+00:00,2025-10-08 00:00:00+00:00,2025-10-08 03:00:00+00:00,4016.3,4035.6328550105,193.3285501049953,190.3285501049953,1.9096968297290149,193.3285501049953,96.66427505249764,3.0,tp,12,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,45825,45826,45831,2025-10-08 13:15:00+00:00,2025-10-08 13:30:00+00:00,2025-10-08 14:45:00+00:00,6773.25,6788.25,60.0,57.0,0.1133200795228628,500.0,500.0,3.0,signal,5,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,45998,45999,46001,2025-10-09 12:45:00+00:00,2025-10-09 13:00:00+00:00,2025-10-09 13:30:00+00:00,4072.8,4062.235165218292,-105.64834781708257,-108.64834781708257,-1.0,211.29669563416516,105.64834781708257,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,46000,46001,46012,2025-10-10 11:00:00+00:00,2025-10-10 11:15:00+00:00,2025-10-10 14:00:00+00:00,6784.75,6796.75,48.0,45.0,0.0894632206759443,500.0,500.0,3.0,signal,11,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,46099,46100,46102,2025-10-10 15:00:00+00:00,2025-10-10 15:15:00+00:00,2025-10-10 15:45:00+00:00,4025.2,4011.519191008973,-136.80808991027413,-139.80808991027413,-1.0,273.61617982054827,136.80808991027413,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46151,46152,46184,2025-10-13 05:00:00+00:00,2025-10-13 05:15:00+00:00,2025-10-13 13:15:00+00:00,4080.5,4110.717509902801,302.17509902801083,299.17509902801083,1.941591646902127,302.17509902801083,151.08754951400542,3.0,tp,32,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46184,46185,46221,2025-10-13 13:15:00+00:00,2025-10-13 13:30:00+00:00,2025-10-13 23:30:00+00:00,4110.6,4138.341917896354,277.4191789635406,274.4191789635406,1.936489830837046,277.4191789635406,138.7095894817703,3.0,tp,36,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46307,46308,46330,2025-10-14 22:00:00+00:00,2025-10-14 22:15:00+00:00,2025-10-15 03:45:00+00:00,4177.6,4207.31192705922,297.1192705921943,294.1192705921943,1.9406174343028932,297.1192705921943,148.55963529609716,3.0,tp,22,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46408,46409,46429,2025-10-16 00:15:00+00:00,2025-10-16 00:30:00+00:00,2025-10-16 05:30:00+00:00,4237.7,4223.591996516247,-141.08003483752847,-144.08003483752847,-1.0,282.16006967505695,141.08003483752847,3.0,sl,20,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46638,46639,46641,2025-10-20 11:45:00+00:00,2025-10-20 12:00:00+00:00,2025-10-20 12:30:00+00:00,4294.6,4335.324620788349,407.24620788348943,404.24620788348943,1.9564424315175448,407.24620788348943,203.62310394174472,3.0,tp,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,46667,46668,46672,2025-10-20 19:00:00+00:00,2025-10-20 19:15:00+00:00,2025-10-20 20:15:00+00:00,4383.4,4363.740132028557,-196.59867971442927,-199.59867971442927,-1.0,393.1973594288585,196.59867971442927,3.0,sl,4,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,46779,46780,46852,2025-10-22 12:45:00+00:00,2025-10-22 13:00:00+00:00,2025-10-23 08:00:00+00:00,113.6875,113.578125,7.0,4.0,0.0754716981132075,15.0,50.0,3.0,signal,72,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,46891,46892,46897,2025-10-23 06:00:00+00:00,2025-10-23 06:15:00+00:00,2025-10-23 07:30:00+00:00,4143.8,4119.395340710647,-244.04659289352657,-247.04659289352657,-1.0,488.09318578705313,244.04659289352657,3.0,sl,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,47403,47404,47429,2025-10-30 19:00:00+00:00,2025-10-30 19:15:00+00:00,2025-10-31 02:30:00+00:00,4037.0,4018.509051641725,-184.90948358275716,-187.90948358275716,-1.0,369.8189671655143,184.90948358275716,3.0,sl,25,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,47538,47539,47544,2025-11-03 07:45:00+00:00,2025-11-03 08:00:00+00:00,2025-11-03 09:15:00+00:00,4036.2,4020.522071408607,-156.77928591392433,-159.77928591392433,-1.0,313.55857182784865,156.77928591392433,3.0,sl,5,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,47595,47596,47656,2025-11-03 23:00:00+00:00,2025-11-03 23:15:00+00:00,2025-11-04 14:15:00+00:00,3998.7,3969.8487046389223,288.51295361076967,285.51295361076967,1.9388821449810016,288.51295361076967,144.25647680538484,3.0,tp,60,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,47811,47812,47843,2025-11-06 07:00:00+00:00,2025-11-06 07:15:00+00:00,2025-11-06 15:00:00+00:00,4007.4,3996.606611761808,-107.93388238192668,-110.93388238192668,-1.0,215.86776476385333,107.93388238192668,3.0,sl,31,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,long,47736,47737,47750,2025-11-06 09:00:00+00:00,2025-11-06 09:15:00+00:00,2025-11-06 12:30:00+00:00,6821.0,6833.75,51.0,48.0,0.0954274353876739,500.0,500.0,3.0,signal,13,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ES,mean_reversion,short,47756,47757,47760,2025-11-06 14:00:00+00:00,2025-11-06 14:15:00+00:00,2025-11-06 15:00:00+00:00,6822.75,6788.5,137.0,134.0,0.2664015904572565,500.0,500.0,3.0,signal,3,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,47902,47903,47921,2025-11-07 06:45:00+00:00,2025-11-07 07:00:00+00:00,2025-11-07 11:30:00+00:00,4014.7,4004.696934949551,-100.03065050449028,-103.03065050449028,-1.0,200.0613010089805,100.03065050449028,3.0,sl,18,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,47884,47885,47927,2025-11-07 14:00:00+00:00,2025-11-07 14:15:00+00:00,2025-11-10 01:45:00+00:00,112.75,112.65625,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,42,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,48015,48016,48025,2025-11-10 12:00:00+00:00,2025-11-10 12:15:00+00:00,2025-11-10 14:30:00+00:00,4098.0,4087.6336240061146,-103.66375993885394,-106.66375993885394,-1.0,207.32751987770789,103.66375993885394,3.0,sl,9,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,48060,48061,48072,2025-11-11 00:15:00+00:00,2025-11-11 00:30:00+00:00,2025-11-11 03:15:00+00:00,4131.4,4151.347169888499,199.47169888498772,196.47169888498772,1.912396694543926,199.47169888498772,99.73584944249389,3.0,tp,11,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,48158,48159,48251,2025-11-12 13:30:00+00:00,2025-11-12 13:45:00+00:00,2025-11-13 13:45:00+00:00,112.859375,112.71875,9.0,6.0,0.1132075471698113,15.0,50.0,3.0,signal,92,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,GC,,long,48274,48275,48294,2025-11-13 07:45:00+00:00,2025-11-13 08:00:00+00:00,2025-11-13 12:45:00+00:00,4224.7,4248.095974255596,233.95974255596536,230.95974255596536,1.9249874174381485,233.95974255596536,116.97987127798268,3.0,tp,19,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,48294,48295,48295,2025-11-13 12:45:00+00:00,2025-11-13 13:00:00+00:00,2025-11-13 13:00:00+00:00,4247.2,4235.354674543594,-118.453254564057,-121.453254564057,-1.0,236.906509128114,118.453254564057,3.0,sl,0,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,short,48379,48380,48383,2025-11-14 11:00:00+00:00,2025-11-14 11:15:00+00:00,2025-11-14 12:00:00+00:00,4155.5,4127.649978952904,278.5002104709533,275.5002104709533,1.9367311540114387,278.5002104709533,139.25010523547664,3.0,tp,3,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,48670,48671,48673,2025-11-19 14:45:00+00:00,2025-11-19 15:00:00+00:00,2025-11-19 15:30:00+00:00,4129.1,4115.349342622893,-137.5065737710743,-140.5065737710743,-1.0,275.0131475421486,137.5065737710743,3.0,sl,2,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ZN,mean_reversion,short,48625,48626,48650,2025-11-19 15:15:00+00:00,2025-11-19 15:30:00+00:00,2025-11-19 21:30:00+00:00,112.75,112.65625,6.0,3.0,0.0566037735849056,15.0,50.0,3.0,signal,24,mean_reversion,legacy_ZN_mean_reversion,test,core
futures,ES,mean_reversion,long,48610,48611,48620,2025-11-19 20:30:00+00:00,2025-11-19 20:45:00+00:00,2025-11-20 00:00:00+00:00,6671.75,6731.75,240.0,237.0,0.4711729622266402,500.0,500.0,3.0,signal,9,mean_reversion,legacy_ES_mean_reversion,test,core
futures,GC,,long,48937,48938,48961,2025-11-24 12:30:00+00:00,2025-11-24 12:45:00+00:00,2025-11-24 18:30:00+00:00,4076.5,4103.655236971327,271.5523697132696,268.5523697132696,1.9351473741024252,271.5523697132696,135.7761848566348,3.0,tp,23,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,GC,,long,48989,48990,49008,2025-11-25 02:30:00+00:00,2025-11-25 02:45:00+00:00,2025-11-25 07:15:00+00:00,4148.4,4135.575310499141,-128.2468950085851,-131.2468950085851,-1.0,256.4937900171702,128.2468950085851,3.0,sl,18,squeeze_breakout,strategy=squeeze_breakout|lookback=55|threshold=0.25|adx_min=None|adx_max=None|session=all|tp_atr=3.0|sl_atr=1.5|max_bars=96,test,new_gc_squeeze
futures,ES,mean_reversion,short,49229,49230,49717,2025-12-01 09:45:00+00:00,2025-12-01 10:00:00+00:00,2025-12-08 16:45:00+00:00,6816.5,6857.75,-165.0,-168.0,-0.3339960238568588,500.0,500.0,3.0,signal,487,mean_reversion,legacy_ES_mean_reversion,test,core
futures,ZN,mean_reversion,short,49472,49473,49515,2025-12-03 15:15:00+00:00,2025-12-03 15:30:00+00:00,2025-12-04 03:00:00+00:00,113.015625,112.9375,5.0,2.0,0.0377358490566037,15.0,50.0,3.0,signal,42,mean_reversion,legacy_ZN_mean_reversion,test,core
