market,symbol,phase,pip_or_tick_size,round_trip_cost_units,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.05,0.15,125,98,27,78.4,1.4055478763019553,3.711076800000001
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.05,0.15,125,97,28,77.60000000000001,1.3999178146767215,3.6662760000000056
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,16,3.0,-0.1,0.1,30,25,5,83.33333333333334,1.3973785112097903,3.1285133333333417
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,2.0,-0.1,0.1,80,66,14,82.5,1.396874958008643,3.027385000000008
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,0.75,-0.1,0.25,62,49,13,79.03225806451613,1.3950468754164136,2.343006451612889
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,2.0,-0.1,0.25,140,107,33,76.42857142857142,1.394709142087173,2.834080714285759
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,,0.0,0.15,98,75,23,76.53061224489795,1.393443315928481,3.751492857142889
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,1.0,0.0,0.15,46,39,7,84.78260869565217,1.3856032894086545,2.3571543478261545
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,,0.0,0.15,118,92,26,77.96610169491525,1.3855199657697217,3.2191779661017197
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,-0.05,0.15,51,41,10,80.3921568627451,1.3824467100006186,2.150092156862684
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,2.0,,,166,124,42,74.69879518072288,1.3820353769014624,2.699478313253054
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,1.5,-0.1,0.25,141,109,32,77.30496453900709,1.3794119098431112,2.426577304964572
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,1.0,-0.2,0.4,117,90,27,76.92307692307693,1.3724413432844158,2.0723820512820863
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,-0.05,0.15,85,64,21,75.29411764705883,1.37112185341481,2.3805847058823435
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,0.0,0.15,72,59,13,81.94444444444444,1.3685212798404396,2.114462500000045
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,0.0,0.15,67,55,12,82.08955223880598,1.3676693612344113,2.1298164179105137
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,1.0,,,103,78,25,75.72815533980582,1.3659394321079104,2.275719417475759
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,1.0,-0.05,0.15,63,50,13,79.36507936507937,1.3633351169618135,2.1351365079364717
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,2.0,-0.2,0.4,164,122,42,74.39024390243902,1.3630210532624667,2.59640426829273
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,,,111,87,24,78.37837837837837,1.361031903061759,1.9927081081081452
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,1.0,-0.05,0.15,62,49,13,79.03225806451613,1.3538809856109457,2.113120967741899
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.2,0.4,110,86,24,78.18181818181819,1.3536873990267457,1.9699172727273089
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,0.75,-0.1,0.25,68,54,14,79.41176470588235,1.351685747801784,2.1241808823529382
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,-0.1,0.1,68,53,15,77.94117647058823,1.3512164117317427,2.9026647058823367
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,-0.05,0.15,77,63,14,81.81818181818183,1.3505577376962155,1.9823753246753821
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,0.75,,,91,70,21,76.92307692307693,1.3498993569411295,2.2559934065933898
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,,,133,100,33,75.18796992481202,1.3439986067459115,1.9098781954887472
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,0.75,,,90,69,21,76.66666666666667,1.3439338908896268,2.242169999999983
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,0.75,-0.2,0.4,90,69,21,76.66666666666667,1.3422302024621298,2.2310633333333145
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,0.75,,,81,62,19,76.5432098765432,1.341788543023009,2.228911111111087
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,6,,-0.1,0.1,77,59,18,76.62337662337663,1.3410254375067643,4.145868831168835
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,10,,-0.1,0.1,77,59,18,76.62337662337663,1.3410254375067643,4.145868831168835
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,24,1.5,-0.2,0.4,98,75,23,76.53061224489795,1.3404583486539035,2.1636510204081554
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.1,0.1,68,52,16,76.47058823529412,1.3399812903224644,2.820310294117639
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,1.5,-0.1,0.1,45,37,8,82.22222222222221,1.3378871386783517,2.5710177777777585
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,2.0,-0.1,0.1,97,77,20,79.38144329896907,1.3374559376687827,2.5037515463917677
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,,,139,105,34,75.53956834532374,1.3363071316458204,1.906341007194266
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,0.75,-0.2,0.4,89,68,21,76.40449438202246,1.3362647364106268,2.2168044943820036
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,0.75,-0.2,0.4,80,61,19,76.25,1.3332700397897375,2.200526249999974
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.1,0.1,65,53,12,81.53846153846153,1.3326325898548044,1.9566769230770036
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,1.0,-0.2,0.4,101,76,25,75.24752475247524,1.3311202551219683,2.0999603960396414
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,,-0.2,0.4,279,206,73,73.83512544802868,1.330336738995532,3.4020681003584436
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,0.75,,,87,67,20,77.01149425287356,1.3146204573663334,2.0657436781609055
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,-0.2,0.4,131,98,33,74.80916030534351,1.313794596860959,1.768783969465679
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,,-0.05,0.15,140,113,27,80.71428571428572,1.3095335007869906,3.1477728571428663
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,-0.2,0.4,137,103,34,75.18248175182481,1.3080006482933677,1.7713744525547714
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,,0.0,0.15,99,77,22,77.77777777777779,1.30732602213781,2.8942434343434775
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,1.0,-0.1,0.25,105,83,22,79.04761904761905,1.3069618392672961,1.74536952380957
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,0.75,-0.2,0.4,86,66,20,76.74418604651163,1.3067432036650901,2.0374418604651012
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.1,0.25,102,81,21,79.41176470588235,1.306153234164171,1.7203470588235739
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,0.0,0.15,69,53,16,76.81159420289855,1.3024830601530488,2.014527536231887
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,,0.0,0.15,99,76,23,76.76767676767676,1.300642304148822,2.8376767676768173
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,16,1.5,-0.2,0.4,100,76,24,76.0,1.3004100210423581,1.9701489999999888
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,0.0,0.15,68,52,16,76.47058823529412,1.2948664941164791,1.9926808823529447
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,16,3.0,-0.1,0.1,44,37,7,84.0909090909091,1.2919650310235522,2.790170454545459
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,6,1.5,-0.1,0.1,32,27,5,84.375,1.2911816965328329,2.3065812500000096
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,10,1.5,-0.1,0.1,32,27,5,84.375,1.2911816965328329,2.3065812500000096
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,0.75,,,95,74,21,77.89473684210526,1.2909482609159464,1.6339810526316372
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,24,,,,283,198,85,69.96466431095406,1.2903525244885794,2.6801787985865455
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,16,,-0.1,0.1,75,57,18,76.0,1.2883769911593297,3.5993066666666715
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,0.75,-0.05,0.15,50,42,8,84.0,1.2846829105591409,1.7821600000000881
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,,-0.2,0.4,301,222,79,73.75415282392026,1.283030896165643,2.7985003322259256
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,0.75,-0.2,0.4,94,73,21,77.6595744680851,1.282514355931907,1.603494680851122
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,,-0.2,0.4,315,233,82,73.96825396825398,1.2824795455376388,2.7103549206349276
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,2.0,,,220,165,55,75.0,1.28217581679727,1.9847227272727475
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,1.0,-0.1,0.1,49,42,7,85.71428571428571,1.2795459615390554,1.8669163265306477
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,10,,,,290,202,88,69.6551724137931,1.2739773773010197,2.5709741379310103
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,6,,,,291,202,89,69.41580756013745,1.2738008641492375,2.560843298969045
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,,-0.2,0.4,320,238,82,74.375,1.2722023659875152,2.586985937500009
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,6,1.5,-0.2,0.4,99,75,24,75.75757575757575,1.2714380470250977,1.7981262626262529
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,10,1.5,-0.2,0.4,99,75,24,75.75757575757575,1.2714380470250977,1.7981262626262529
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,2.0,-0.2,0.4,218,163,55,74.77064220183486,1.26776254757576,1.9006233944954365
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,0.75,0.0,0.15,51,42,9,82.35294117647058,1.2670826840029694,1.6442725490197045
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,2.0,,,214,160,54,74.76635514018692,1.2662920645440117,1.901667289719646
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,2.0,-0.1,0.25,191,145,46,75.91623036649214,1.264542929510383,1.8963460732984398
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,16,,,,288,201,87,69.79166666666666,1.2630283711240335,2.485017708333307
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,,,106,82,24,77.35849056603774,1.2623359169212736,1.5162575471698558
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,24,,-0.2,0.4,250,181,69,72.39999999999999,1.261880919896935,2.4617787999999683
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,24,,-0.1,0.1,73,55,18,75.34246575342466,1.2617133256154494,3.356004109589048
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,,,,314,226,88,71.97452229299363,1.2594478665743305,2.669679299363039
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,-0.1,0.25,121,92,29,76.03305785123968,1.2571740840060246,1.476975206611606
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,0.0,0.15,63,51,12,80.95238095238095,1.2555884324768438,1.5745634920635583
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,-0.2,0.4,105,81,24,77.14285714285715,1.2549914128862603,1.4878438095238529
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,-0.1,0.25,127,97,30,76.37795275590551,1.2548065310951941,1.4935559055118424
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,,,,311,224,87,72.02572347266882,1.2527530617379636,2.8108742765273407
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,2.0,-0.2,0.4,212,158,54,74.52830188679245,1.2516980375005236,1.814404245283042
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,-0.1,0.25,158,119,39,75.31645569620254,1.2507853046070254,1.9084063291138813
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,,-0.1,0.25,216,163,53,75.46296296296296,1.248018151648133,2.6087490740741126
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,2.0,-0.1,0.25,185,140,45,75.67567567567568,1.2463117303589457,1.7974048648648753
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.1,0.25,157,118,39,75.15923566878982,1.2460886257308461,1.8872942675158904
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,,-0.2,0.4,283,208,75,73.4982332155477,1.2437615872822363,2.4519155477031633
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,1.5,0.0,0.15,65,49,16,75.38461538461539,1.2398468635224327,1.6956723076922984
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,6,,-0.1,0.1,169,133,36,78.69822485207101,1.2390658911062515,2.445200591715992
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,0.0,0.15,46,36,10,78.26086956521739,1.2377760935885167,1.4820630434781943
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,0.0,0.15,77,58,19,75.32467532467533,1.2376233058046655,1.6730467532467488
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,,,,327,235,92,71.86544342507645,1.236312344151862,2.4347724770641985
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,24,,0.0,0.15,100,79,21,79.0,1.2351062723187385,2.5494990000000217
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,-0.05,0.15,57,45,12,78.94736842105263,1.2346363643795828,1.4601754385964534
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,1.5,-0.1,0.1,53,42,11,79.24528301886792,1.234462743549741,1.8465471698113223
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,24,3.0,-0.1,0.1,42,35,7,83.33333333333334,1.2326060020880556,2.3287571428571496
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,,,,332,238,94,71.6867469879518,1.2312691170684278,2.3579915662650364
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,,,,333,239,94,71.77177177177178,1.2288476864834403,2.3251120120119855
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,10,,-0.2,0.4,255,183,72,71.76470588235294,1.2287270967732196,2.2057482352940876
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,6,,-0.2,0.4,256,183,73,71.484375,1.2285387028580117,2.1956589843749663
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,10,,-0.1,0.1,167,130,37,77.84431137724552,1.2279075215322979,2.3593976047904333
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,0.0,0.15,77,57,20,74.02597402597402,1.2264166093541078,1.6003181818181837
forex,AUDUSD,mean_reversion,0.0001,1.0,2.5,16,,-0.2,0.4,253,182,71,71.93675889328063,1.2166033073212241,2.1050134387351456
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,6,,-0.1,0.1,54,41,13,75.92592592592592,1.214655486549283,2.8155370370370383
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,10,,-0.1,0.1,54,41,13,75.92592592592592,1.214655486549283,2.8155370370370383
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,0.75,-0.1,0.25,84,67,17,79.76190476190477,1.2136493017632528,1.229819047619126
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,,-0.1,0.1,155,120,35,77.41935483870968,1.2132084801907317,2.3249193548387344
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,24,,-0.1,0.25,202,151,51,74.75247524752476,1.211061157835032,2.225303465346537
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,16,,-0.2,0.4,295,216,79,73.22033898305085,1.2107579629703684,2.1323949152542143
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.2,0.4,300,219,81,73.0,1.205203937332555,2.052463666666642
forex,AUDUSD,mean_reversion,0.0001,1.0,1.5,16,,-0.1,0.25,231,174,57,75.32467532467533,1.2048721509800344,2.0572281385281546
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,-0.1,0.25,134,103,31,76.86567164179104,1.2044622602857058,1.5209410447761018
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.2,0.4,301,220,81,73.08970099667775,1.2024571430819846,2.0171036544850223
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,6,0.75,,,55,42,13,76.36363636363637,1.2011283423555745,1.3739599999999377
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,10,0.75,,,55,42,13,76.36363636363637,1.2011283423555745,1.3739599999999377
forex,AUDUSD,mean_reversion,0.0001,1.0,3.0,16,0.75,,,55,42,13,76.36363636363637,1.2011283423555745,1.3739599999999377
forex,AUDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,-0.1,0.25,133,102,31,76.69172932330827,1.200950891601324,1.5060601503759214
