market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,HG,momentum,long,3364,3365,3370,2025-06-18 13:30:00+00:00,2025-06-18 13:45:00+00:00,2025-06-18 15:00:00+00:00,4.8185,4.843500000000001,50.0,47.0,0.6025641025641025,50,75,3.0,tp,5
futures,CL,momentum,long,3366,3367,3461,2025-06-18 14:00:00+00:00,2025-06-18 14:15:00+00:00,2025-06-19 14:45:00+00:00,72.46,75.24,278.0000000000001,275.0000000000001,0.9075907590759079,500,300,3.0,signal,94
futures,SI,momentum,long,3350,3351,3871,2025-06-18 14:15:00+00:00,2025-06-18 14:30:00+00:00,2025-06-26 09:00:00+00:00,36.855,36.73,-25.0,-28.0,-0.055666003976143144,500,500,3.0,signal,520
futures,6E,mean_reversion,long,3378,3379,3503,2025-06-18 15:00:00+00:00,2025-06-18 15:15:00+00:00,2025-06-20 00:15:00+00:00,1.1582,1.1582,0.0,-3.0,-0.009900990099009901,100,300,3.0,signal,124
futures,6E,momentum,short,3378,3379,3385,2025-06-18 15:00:00+00:00,2025-06-18 15:15:00+00:00,2025-06-18 16:45:00+00:00,1.1582,1.1575,13.999999999998458,10.999999999998458,0.021868787276338883,200,500,3.0,signal,6
futures,ZB,momentum,long,3377,3378,3495,2025-06-18 18:45:00+00:00,2025-06-18 19:00:00+00:00,2025-06-20 06:15:00+00:00,113.59375,113.84375,8.0,5.0,0.0641025641025641,30,75,3.0,signal,117
futures,6A,momentum,long,3391,3392,3709,2025-06-18 19:15:00+00:00,2025-06-18 19:30:00+00:00,2025-06-24 06:45:00+00:00,0.6507,0.652,26.000000000001577,23.000000000001577,0.045725646123263575,200,500,3.0,signal,317
futures,ES,momentum,long,3381,3382,3519,2025-06-18 19:15:00+00:00,2025-06-18 19:30:00+00:00,2025-06-20 11:45:00+00:00,6030.25,6040.0,39.0,36.0,0.1188118811881188,300,300,3.0,signal,137
futures,NQ,momentum,long,3383,3384,3397,2025-06-18 19:45:00+00:00,2025-06-18 20:00:00+00:00,2025-06-19 00:15:00+00:00,21948.5,21865.0,-334.0,-337.0,-1.0,500,334,3.0,sl,13
forex,NZDUSD,momentum,short,3513,3514,3531,2025-06-18 20:30:00+00:00,2025-06-18 20:45:00+00:00,2025-06-19 01:00:00+00:00,0.60317272,0.60164851,15.242100000000258,13.242100000000258,0.6019136363636481,75,20,2.0,signal,17
gold_spot,XAUUSD,momentum,short,3395,3396,3402,2025-06-18 22:15:00+00:00,2025-06-18 22:30:00+00:00,2025-06-19 00:00:00+00:00,3375.265,3378.265,-300.0,-311.0,-1.0,1032,300,11.0,sl,6
futures,RTY,momentum,long,3420,3421,3512,2025-06-19 06:00:00+00:00,2025-06-19 06:15:00+00:00,2025-06-20 10:00:00+00:00,2119.4,2132.8,134.0000000000009,131.0000000000009,0.43234323432343535,500,300,3.0,signal,91
gold_spot,XAUUSD,momentum,short,3432,3433,3436,2025-06-19 07:30:00+00:00,2025-06-19 07:45:00+00:00,2025-06-19 08:30:00+00:00,3367.195,3370.195,-300.0,-311.0,-1.0,1032,300,11.0,sl,3
futures,HG,mean_reversion,long,3439,3440,3534,2025-06-19 09:15:00+00:00,2025-06-19 09:30:00+00:00,2025-06-20 12:30:00+00:00,4.8235,4.863,79.00000000000063,76.00000000000063,0.25082508250825286,150,300,3.0,signal,94
futures,ZN,momentum,short,3444,3445,3519,2025-06-19 12:15:00+00:00,2025-06-19 12:30:00+00:00,2025-06-20 12:00:00+00:00,110.8125,110.5625,16.0,13.0,0.08496732026143791,50,150,3.0,signal,74
forex,GBPUSD,momentum,short,3596,3597,3704,2025-06-19 17:45:00+00:00,2025-06-19 18:00:00+00:00,2025-06-20 20:45:00+00:00,1.34542,1.34445,9.700000000001374,7.700000000001374,0.10000000000001785,20,75,2.0,signal,107
futures,6B,momentum,short,3479,3480,3584,2025-06-19 17:45:00+00:00,2025-06-19 18:00:00+00:00,2025-06-22 22:00:00+00:00,1.3461,1.3431000000000002,30.0,27.0,0.2621359223300971,30,100,3.0,tp,104
