market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,YM,mean_reversion,long,284569,284570,284663,2022-08-02 15:15:00+00:00,2022-08-02 15:30:00+00:00,2022-08-03 15:45:00+00:00,32597.0,32693.0,96.0,93.0,0.1848906560636183,300,500,3.0,signal,93
futures,ES,mean_reversion,short,284430,284431,284453,2022-08-02 17:30:00+00:00,2022-08-02 17:45:00+00:00,2022-08-03 00:15:00+00:00,4109.5,4092.5,68.0,65.0,0.1292246520874751,200,500,3.0,signal,22
futures,SI,momentum,short,285553,285554,285565,2022-08-03 11:15:00+00:00,2022-08-03 11:30:00+00:00,2022-08-03 14:15:00+00:00,19.995,19.935,12.000000000000457,9.000000000000455,0.0178926441351897,150,500,3.0,signal,11
futures,SI,momentum,short,285740,285741,285743,2022-08-05 12:00:00+00:00,2022-08-05 12:15:00+00:00,2022-08-05 12:45:00+00:00,20.11,19.72,78.00000000000011,75.00000000000011,0.1491053677932408,150,500,3.0,signal,2
futures,CL,momentum,short,286968,286969,287037,2022-08-05 14:00:00+00:00,2022-08-05 14:15:00+00:00,2022-08-08 08:15:00+00:00,89.73,88.77,96.0000000000008,93.0000000000008,0.1848906560636198,500,500,3.0,signal,68
futures,YM,mean_reversion,long,284840,284841,284880,2022-08-05 14:00:00+00:00,2022-08-05 14:15:00+00:00,2022-08-08 01:00:00+00:00,32662.0,32701.0,39.0,36.0,0.0715705765407554,300,500,3.0,signal,39
futures,ES,mean_reversion,long,284703,284704,284755,2022-08-05 16:45:00+00:00,2022-08-05 17:00:00+00:00,2022-08-08 06:45:00+00:00,4136.25,4151.0,59.0,56.0,0.1113320079522862,200,500,3.0,signal,51
futures,CL,momentum,short,287059,287060,287244,2022-08-08 13:45:00+00:00,2022-08-08 14:00:00+00:00,2022-08-10 14:00:00+00:00,89.12,88.8,32.00000000000074,29.00000000000074,0.0576540755467211,500,500,3.0,signal,184
futures,SI,momentum,short,286099,286100,286121,2022-08-11 09:45:00+00:00,2022-08-11 10:00:00+00:00,2022-08-11 15:15:00+00:00,20.505,20.33,35.00000000000014,32.00000000000014,0.0636182902584495,150,500,3.0,signal,21
futures,SI,momentum,short,286201,286202,286286,2022-08-12 12:15:00+00:00,2022-08-12 12:30:00+00:00,2022-08-15 10:30:00+00:00,20.365,20.23,26.9999999999996,23.9999999999996,0.0477137176938361,150,500,3.0,signal,84
futures,CL,momentum,short,287705,287706,287711,2022-08-17 14:15:00+00:00,2022-08-17 14:30:00+00:00,2022-08-17 15:45:00+00:00,88.11,86.36,175.0,172.0,0.341948310139165,500,500,3.0,signal,5
futures,ES,mean_reversion,long,285439,285440,285541,2022-08-17 16:45:00+00:00,2022-08-17 17:00:00+00:00,2022-08-18 19:15:00+00:00,4275.0,4290.25,61.0,58.0,0.1153081510934393,200,500,3.0,signal,101
futures,CL,momentum,short,287961,287962,287979,2022-08-22 09:15:00+00:00,2022-08-22 09:30:00+00:00,2022-08-22 13:45:00+00:00,89.6,86.94,265.99999999999966,262.99999999999966,0.5228628230616296,500,500,3.0,signal,17
futures,SI,momentum,long,287029,287030,287121,2022-08-25 12:15:00+00:00,2022-08-25 12:30:00+00:00,2022-08-26 12:15:00+00:00,19.07,19.2,25.9999999999998,22.9999999999998,0.04572564612326,150,500,3.0,signal,91
futures,CL,momentum,long,288257,288258,288435,2022-08-25 14:15:00+00:00,2022-08-25 14:30:00+00:00,2022-08-29 12:45:00+00:00,94.23,94.37,14.000000000000057,11.000000000000057,0.021868787276342,500,500,3.0,signal,177
futures,SI,momentum,long,287129,287130,287580,2022-08-26 14:15:00+00:00,2022-08-26 14:30:00+00:00,2022-09-02 14:30:00+00:00,19.095,18.01,-216.99999999999943,-219.99999999999943,-0.4373757455268379,150,500,3.0,signal,450
futures,CL,momentum,short,288803,288804,288823,2022-09-02 12:45:00+00:00,2022-09-02 13:00:00+00:00,2022-09-02 17:45:00+00:00,89.29,86.97,232.00000000000077,229.00000000000077,0.4552683896620293,500,500,3.0,signal,19
futures,CL,momentum,long,289436,289437,289458,2022-09-13 12:30:00+00:00,2022-09-13 12:45:00+00:00,2022-09-13 18:00:00+00:00,87.16,87.22,6.000000000000227,3.000000000000228,0.00596421471173,500,500,3.0,signal,21
futures,CL,momentum,long,289610,289611,289798,2022-09-15 10:00:00+00:00,2022-09-15 10:15:00+00:00,2022-09-19 11:00:00+00:00,87.84,82.84,-500.0,-503.0,-1.0,500,500,3.0,sl,187
futures,ES,mean_reversion,long,287627,287628,287721,2022-09-20 15:45:00+00:00,2022-09-20 16:00:00+00:00,2022-09-21 16:15:00+00:00,3889.0,3895.25,25.0,22.0,0.0437375745526839,200,500,3.0,signal,93
futures,CL,momentum,short,290062,290063,290090,2022-09-22 08:00:00+00:00,2022-09-22 08:15:00+00:00,2022-09-22 15:00:00+00:00,84.06,83.39,67.00000000000017,64.00000000000017,0.1272365805168989,500,500,3.0,signal,27
futures,SI,momentum,long,288922,288923,289235,2022-09-23 07:30:00+00:00,2022-09-23 07:45:00+00:00,2022-09-28 16:45:00+00:00,19.55,18.815,-146.9999999999999,-149.9999999999999,-0.2982107355864808,150,500,3.0,signal,312
