market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,prior_180d_trades,prior_180d_profit_factor_r,prior_180d_total_r
futures,NQ,momentum,long,38451,38452,38454,2025-06-17 17:15:00+00:00,2025-06-17 17:30:00+00:00,2025-06-17 18:00:00+00:00,21788.75,21705.25,-334.0,-337.0,-1.0,500,334,3.0,sl,2,48,1.7740568037303939,16.25519287833827
forex,NZDUSD,momentum,short,40310,40311,40325,2025-06-18 12:00:00+00:00,2025-06-18 12:15:00+00:00,2025-06-18 15:45:00+00:00,0.60295451,0.60495451,-20.0,-22.0,-1.0,75,20,2.0,sl,14,96,1.4208527987365611,9.271040909091125
futures,NQ,momentum,long,38553,38554,38567,2025-06-18 19:45:00+00:00,2025-06-18 20:00:00+00:00,2025-06-19 00:15:00+00:00,21948.5,21865.0,-334.0,-337.0,-1.0,500,334,3.0,sl,13,49,1.693417858106285,15.25519287833827
forex,NZDUSD,momentum,short,40344,40345,40362,2025-06-18 20:30:00+00:00,2025-06-18 20:45:00+00:00,2025-06-19 01:00:00+00:00,0.60317272,0.60164851,15.242100000000258,13.242100000000258,0.6019136363636481,75,20,2.0,signal,17,97,1.3591548586881672,8.271040909091125
futures,CL,momentum,long,38755,38756,38850,2025-06-19 17:45:00+00:00,2025-06-19 18:00:00+00:00,2025-06-22 22:00:00+00:00,73.26,78.26,500.0,497.0,1.6402640264026402,500,300,3.0,tp,94,30,4.21946169772256,5.132013201320119
futures,NQ,momentum,short,38634,38635,38636,2025-06-19 22:00:00+00:00,2025-06-19 22:15:00+00:00,2025-06-19 22:30:00+00:00,21832.5,21916.0,-334.0,-337.0,-1.0,500,334,3.0,sl,1,50,1.6197909947103597,14.25519287833827
futures,NQ,momentum,long,38699,38700,38701,2025-06-20 14:15:00+00:00,2025-06-20 14:30:00+00:00,2025-06-20 14:45:00+00:00,21936.75,21853.25,-334.0,-337.0,-1.0,500,334,3.0,sl,1,51,1.5522997032640946,13.25519287833827
futures,NQ,momentum,short,38785,38786,38790,2025-06-23 12:45:00+00:00,2025-06-23 13:00:00+00:00,2025-06-23 14:00:00+00:00,21883.25,21966.75,-334.0,-337.0,-1.0,500,334,3.0,sl,4,52,1.490207715133531,12.25519287833827
futures,CL,momentum,short,38923,38924,38925,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 16:45:00+00:00,74.16,71.94,221.9999999999999,218.9999999999999,0.7227722772277224,500,300,3.0,signal,1,31,5.248447204968937,6.77227722772276
futures,NQ,momentum,long,38799,38800,38800,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 16:30:00+00:00,21860.25,21776.75,-334.0,-337.0,-1.0,500,334,3.0,sl,0,53,1.4328920337822413,11.25519287833827
futures,CL,momentum,short,39435,39436,39441,2025-07-01 06:15:00+00:00,2025-07-01 06:30:00+00:00,2025-07-01 07:45:00+00:00,65.17,64.77,40.00000000000057,37.00000000000057,0.1221122112211239,500,300,3.0,signal,5,30,5.459627329192542,7.1089108910891
futures,NQ,momentum,long,39335,39336,39345,2025-07-01 12:15:00+00:00,2025-07-01 12:30:00+00:00,2025-07-01 14:45:00+00:00,22775.0,22691.5,-334.0,-337.0,-1.0,500,334,3.0,sl,9,54,1.379821958456973,10.25519287833827
futures,CL,momentum,long,39466,39467,39474,2025-07-01 14:00:00+00:00,2025-07-01 14:15:00+00:00,2025-07-01 16:00:00+00:00,65.28,65.73,45.00000000000029,42.00000000000029,0.1386138613861395,500,300,3.0,signal,7,31,5.536231884057967,7.231023102310224
forex,NZDUSD,momentum,long,41220,41221,41227,2025-07-02 01:45:00+00:00,2025-07-02 02:00:00+00:00,2025-07-02 03:30:00+00:00,0.60957026,0.61020255,6.322899999999798,4.322899999999798,0.1964954545454453,75,20,2.0,signal,6,88,1.3274657019956488,7.213800000000241
forex,NZDUSD,momentum,long,41315,41316,41359,2025-07-03 01:30:00+00:00,2025-07-03 01:45:00+00:00,2025-07-03 12:30:00+00:00,0.60849458,0.60649458,-20.0,-22.0,-1.0,75,20,2.0,sl,43,86,1.3588656799135688,7.54665000000025
forex,NZDUSD,momentum,short,41489,41490,41495,2025-07-04 21:00:00+00:00,2025-07-04 21:15:00+00:00,2025-07-06 23:30:00+00:00,0.60653847,0.60551018,10.282900000000428,8.282900000000428,0.376495454545474,75,20,2.0,signal,5,89,1.3162565555595134,7.000918181818433
futures,NQ,momentum,long,39627,39628,39664,2025-07-07 01:00:00+00:00,2025-07-07 01:15:00+00:00,2025-07-07 10:15:00+00:00,22919.75,22984.0,257.0,254.0,0.7537091988130564,500,334,3.0,signal,36,55,1.3305426027977953,9.25519287833827
forex,NZDUSD,momentum,short,41622,41623,41633,2025-07-08 07:15:00+00:00,2025-07-08 07:30:00+00:00,2025-07-08 10:00:00+00:00,0.6022,0.60146755,7.324499999999956,5.324499999999956,0.2420227272727252,75,20,2.0,signal,10,89,1.3045179947939614,6.741063636363904
futures,NQ,momentum,long,39866,39867,39945,2025-07-09 14:45:00+00:00,2025-07-09 15:00:00+00:00,2025-07-10 11:30:00+00:00,22947.0,23072.0,500.0,497.0,1.4747774480712166,500,334,3.0,tp,78,55,1.3239720220432383,9.071216617210673
futures,NQ,momentum,long,39954,39955,39962,2025-07-10 13:45:00+00:00,2025-07-10 14:00:00+00:00,2025-07-10 15:45:00+00:00,22960.75,23011.5,203.0,200.0,0.5934718100890207,500,334,3.0,signal,7,56,1.3766426451886389,10.54599406528189
futures,NQ,momentum,short,40046,40047,40075,2025-07-11 13:45:00+00:00,2025-07-11 14:00:00+00:00,2025-07-13 22:00:00+00:00,22963.75,22838.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,28,57,1.3978380669775325,11.139465875370911
futures,NQ,momentum,long,40252,40253,40259,2025-07-15 19:15:00+00:00,2025-07-15 19:30:00+00:00,2025-07-15 22:00:00+00:00,23089.0,23005.5,-334.0,-337.0,-1.0,500,334,3.0,sl,6,56,1.4535663259698863,12.246290801186936
futures,NQ,momentum,long,40508,40509,40597,2025-07-18 14:15:00+00:00,2025-07-18 14:30:00+00:00,2025-07-21 13:30:00+00:00,23194.0,23319.0,500.0,497.0,1.4747774480712166,500,334,3.0,tp,88,57,1.4016532428995332,11.246290801186936
futures,NQ,momentum,long,40668,40669,40683,2025-07-22 08:15:00+00:00,2025-07-22 08:30:00+00:00,2025-07-22 12:00:00+00:00,23287.5,23330.5,172.0,169.0,0.5014836795252225,500,334,3.0,signal,14,57,1.4163840610428142,11.658753709198805
futures,NQ,momentum,long,40689,40690,40690,2025-07-22 13:30:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:45:00+00:00,23278.25,23194.75,-334.0,-337.0,-1.0,500,334,3.0,sl,0,57,1.3816235693090289,10.68545994065281
futures,NQ,momentum,short,40725,40726,40782,2025-07-22 23:30:00+00:00,2025-07-22 23:45:00+00:00,2025-07-23 13:45:00+00:00,23237.75,23197.5,161.0,158.0,0.4688427299703264,500,334,3.0,signal,56,58,1.3339813772638898,9.68545994065281
futures,NQ,momentum,long,40869,40870,40881,2025-07-24 12:30:00+00:00,2025-07-24 12:45:00+00:00,2025-07-24 15:30:00+00:00,23342.5,23380.75,153.0,150.0,0.4451038575667655,500,334,3.0,signal,11,59,1.3501483679525217,10.154302670623137
futures,NQ,momentum,long,41333,41334,41338,2025-07-31 13:30:00+00:00,2025-07-31 13:45:00+00:00,2025-07-31 14:45:00+00:00,23636.25,23552.75,-334.0,-337.0,-1.0,500,334,3.0,sl,4,56,1.4663318876968723,12.124629080118686
futures,NQ,momentum,short,41517,41518,41528,2025-08-04 13:30:00+00:00,2025-08-04 13:45:00+00:00,2025-08-04 16:15:00+00:00,23189.5,23273.0,-334.0,-337.0,-1.0,500,334,3.0,sl,10,57,1.4120232992636548,11.124629080118686
futures,NQ,momentum,long,43243,43244,43266,2025-08-29 08:00:00+00:00,2025-08-29 08:15:00+00:00,2025-08-29 13:45:00+00:00,23657.5,23574.0,-334.0,-337.0,-1.0,500,334,3.0,sl,22,58,1.316235693090292,8.85459940652818
