market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,key,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key
futures,CL,momentum,short,286481,286482,286579,2022-07-29 07:15:00+00:00,2022-07-29 07:30:00+00:00,2022-08-01 08:45:00+00:00,97.56,96.54,101.9999999999996,98.9999999999996,0.1968190854870767,500.0,500.0,3.0,signal,97,CL:momentum,2.0,1.0,197.9999999999992,1006.0,1000.0,2022-07-29
futures,CL,momentum,short,286968,286969,287037,2022-08-05 14:00:00+00:00,2022-08-05 14:15:00+00:00,2022-08-08 08:15:00+00:00,89.73,88.77,96.0000000000008,93.0000000000008,0.1848906560636198,500.0,500.0,3.0,signal,68,CL:momentum,2.0,1.0,186.0000000000016,1006.0,1000.0,2022-08-05
futures,CL,momentum,short,287059,287060,287244,2022-08-08 13:45:00+00:00,2022-08-08 14:00:00+00:00,2022-08-10 14:00:00+00:00,89.12,88.8,32.00000000000074,29.00000000000074,0.0576540755467211,500.0,500.0,3.0,signal,184,CL:momentum,2.0,1.0,58.00000000000148,1006.0,1000.0,2022-08-08
futures,CL,momentum,short,287705,287706,287711,2022-08-17 14:15:00+00:00,2022-08-17 14:30:00+00:00,2022-08-17 15:45:00+00:00,88.11,86.36,175.0,172.0,0.341948310139165,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,344.0,1006.0,1000.0,2022-08-17
futures,NQ,momentum,short,285227,285228,285228,2022-08-17 18:00:00+00:00,2022-08-17 18:15:00+00:00,2022-08-17 18:15:00+00:00,13580.0,13542.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-08-17
futures,NQ,momentum,short,285307,285308,285313,2022-08-18 15:00:00+00:00,2022-08-18 15:15:00+00:00,2022-08-18 16:30:00+00:00,13532.5,13495.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,5,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-08-18
futures,CL,momentum,short,287961,287962,287979,2022-08-22 09:15:00+00:00,2022-08-22 09:30:00+00:00,2022-08-22 13:45:00+00:00,89.6,86.94,265.99999999999966,262.99999999999966,0.5228628230616296,500.0,500.0,3.0,signal,17,CL:momentum,2.0,1.0,525.9999999999993,1006.0,1000.0,2022-08-22
futures,CL,momentum,long,288257,288258,288435,2022-08-25 14:15:00+00:00,2022-08-25 14:30:00+00:00,2022-08-29 12:45:00+00:00,94.23,94.37,14.000000000000057,11.000000000000057,0.021868787276342,500.0,500.0,3.0,signal,177,CL:momentum,2.0,1.0,22.000000000000114,1006.0,1000.0,2022-08-25
futures,6B,mean_reversion,short,287204,287205,287211,2022-08-26 14:15:00+00:00,2022-08-26 14:30:00+00:00,2022-08-26 16:00:00+00:00,1.1827,1.1779,48.00000000000137,45.00000000000137,0.2216748768472974,500.0,200.0,3.0,signal,6,6B:mean_reversion,9.0,0.625,253.1250000000077,1141.875,2812.5,2022-08-26
futures,NQ,momentum,short,286015,286016,286030,2022-08-30 08:00:00+00:00,2022-08-30 08:15:00+00:00,2022-08-30 11:45:00+00:00,12645.75,12608.25,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,14,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-08-30
futures,6B,mean_reversion,long,287481,287482,287719,2022-08-31 14:30:00+00:00,2022-08-31 14:45:00+00:00,2022-09-05 05:00:00+00:00,1.1651,1.1451,-200.0,-203.0,-1.0,500.0,200.0,3.0,sl,237,6B:mean_reversion,9.0,0.625,-1141.875,1141.875,2812.5,2022-08-31
futures,CL,momentum,short,288803,288804,288823,2022-09-02 12:45:00+00:00,2022-09-02 13:00:00+00:00,2022-09-02 17:45:00+00:00,89.29,86.97,232.00000000000077,229.00000000000077,0.4552683896620293,500.0,500.0,3.0,signal,19,CL:momentum,2.0,1.0,458.00000000000153,1006.0,1000.0,2022-09-02
futures,NQ,momentum,long,286324,286325,286327,2022-09-02 16:15:00+00:00,2022-09-02 16:30:00+00:00,2022-09-02 17:00:00+00:00,12311.0,12186.0,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,2,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2022-09-02
futures,NQ,momentum,short,286573,286574,286575,2022-09-07 13:30:00+00:00,2022-09-07 13:45:00+00:00,2022-09-07 14:00:00+00:00,12102.25,12064.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-09-07
futures,6B,mean_reversion,long,287943,287944,287970,2022-09-07 15:00:00+00:00,2022-09-07 15:15:00+00:00,2022-09-07 22:45:00+00:00,1.1468,1.154,71.99999999999874,68.99999999999874,0.339901477832506,500.0,200.0,3.0,signal,26,6B:mean_reversion,9.0,0.625,388.1249999999929,1141.875,2812.5,2022-09-07
futures,6B,mean_reversion,short,288026,288027,288032,2022-09-08 12:45:00+00:00,2022-09-08 13:00:00+00:00,2022-09-08 14:15:00+00:00,1.1503,1.1484,19.000000000000128,16.000000000000128,0.0788177339901484,500.0,200.0,3.0,signal,5,6B:mean_reversion,9.0,0.625,90.00000000000072,1141.875,2812.5,2022-09-08
futures,NQ,momentum,long,286663,286664,286665,2022-09-08 13:00:00+00:00,2022-09-08 13:15:00+00:00,2022-09-08 13:30:00+00:00,12164.25,12201.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-09-08
futures,CL,momentum,long,289436,289437,289458,2022-09-13 12:30:00+00:00,2022-09-13 12:45:00+00:00,2022-09-13 18:00:00+00:00,87.16,87.22,6.000000000000227,3.000000000000228,0.00596421471173,500.0,500.0,3.0,signal,21,CL:momentum,2.0,1.0,6.000000000000456,1006.0,1000.0,2022-09-13
futures,CL,momentum,long,289610,289611,289798,2022-09-15 10:00:00+00:00,2022-09-15 10:15:00+00:00,2022-09-19 11:00:00+00:00,87.84,82.84,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,187,CL:momentum,2.0,1.0,-1006.0,1006.0,1000.0,2022-09-15
futures,NQ,momentum,long,287380,287381,287417,2022-09-20 08:15:00+00:00,2022-09-20 08:30:00+00:00,2022-09-20 17:30:00+00:00,11993.0,11868.0,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,36,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2022-09-20
futures,CL,momentum,short,290062,290063,290090,2022-09-22 08:00:00+00:00,2022-09-22 08:15:00+00:00,2022-09-22 15:00:00+00:00,84.06,83.39,67.00000000000017,64.00000000000017,0.1272365805168989,500.0,500.0,3.0,signal,27,CL:momentum,2.0,1.0,128.00000000000034,1006.0,1000.0,2022-09-22
futures,CL,momentum,short,290431,290432,290650,2022-09-28 08:15:00+00:00,2022-09-28 08:30:00+00:00,2022-09-30 17:00:00+00:00,77.98,79.97,-198.9999999999995,-201.9999999999995,-0.4015904572564602,500.0,500.0,3.0,signal,218,CL:momentum,2.0,1.0,-403.999999999999,1006.0,1000.0,2022-09-28
futures,6B,mean_reversion,long,289310,289311,289331,2022-09-28 12:30:00+00:00,2022-09-28 12:45:00+00:00,2022-09-28 17:45:00+00:00,1.0682,1.0897,214.9999999999985,211.9999999999985,1.0443349753694509,500.0,200.0,3.0,signal,20,6B:mean_reversion,9.0,0.625,1192.4999999999916,1141.875,2812.5,2022-09-28
futures,NQ,momentum,long,288015,288016,288017,2022-09-29 06:00:00+00:00,2022-09-29 06:15:00+00:00,2022-09-29 06:30:00+00:00,11435.5,11473.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-09-29
futures,NQ,momentum,long,288485,288486,288501,2022-10-06 08:30:00+00:00,2022-10-06 08:45:00+00:00,2022-10-06 12:30:00+00:00,11571.0,11608.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,15,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-10-06
futures,CL,momentum,short,291344,291345,291370,2022-10-12 06:30:00+00:00,2022-10-12 06:45:00+00:00,2022-10-12 13:00:00+00:00,89.69,88.53,115.99999999999966,112.99999999999966,0.2246520874751484,500.0,500.0,3.0,signal,25,CL:momentum,2.0,1.0,225.99999999999932,1006.0,1000.0,2022-10-12
futures,CL,momentum,long,291535,291536,291741,2022-10-14 08:15:00+00:00,2022-10-14 08:30:00+00:00,2022-10-18 13:45:00+00:00,88.56,83.56,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,205,CL:momentum,2.0,1.0,-1006.0,1006.0,1000.0,2022-10-14
futures,NQ,momentum,short,289391,289392,289393,2022-10-20 05:00:00+00:00,2022-10-20 05:15:00+00:00,2022-10-20 05:30:00+00:00,11145.75,11108.25,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-10-20
futures,6B,mean_reversion,short,290796,290797,290805,2022-10-20 16:00:00+00:00,2022-10-20 16:15:00+00:00,2022-10-20 18:15:00+00:00,1.1274,1.1232,41.999999999999815,38.999999999999815,0.1921182266009843,500.0,200.0,3.0,signal,8,6B:mean_reversion,9.0,0.625,219.37499999999898,1141.875,2812.5,2022-10-20
futures,NQ,momentum,short,289517,289518,289519,2022-10-21 13:30:00+00:00,2022-10-21 13:45:00+00:00,2022-10-21 14:00:00+00:00,11082.25,11207.25,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,1,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2022-10-21
futures,CL,momentum,long,292065,292066,292272,2022-10-24 02:45:00+00:00,2022-10-24 03:00:00+00:00,2022-10-26 08:30:00+00:00,84.76,85.14,37.999999999999545,34.999999999999545,0.069582504970178,500.0,500.0,3.0,signal,206,CL:momentum,2.0,1.0,69.99999999999909,1006.0,1000.0,2022-10-24
futures,6B,mean_reversion,short,291254,291255,291319,2022-10-27 15:30:00+00:00,2022-10-27 15:45:00+00:00,2022-10-28 08:45:00+00:00,1.1589,1.1532,57.000000000000384,54.000000000000384,0.2660098522167506,500.0,200.0,3.0,signal,64,6B:mean_reversion,9.0,0.625,303.75000000000216,1141.875,2812.5,2022-10-27
futures,NQ,momentum,long,290071,290072,290076,2022-10-31 14:00:00+00:00,2022-10-31 14:15:00+00:00,2022-10-31 15:15:00+00:00,11416.5,11454.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,4,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-10-31
futures,CL,momentum,short,292614,292615,292934,2022-11-01 02:00:00+00:00,2022-11-01 02:15:00+00:00,2022-11-04 13:00:00+00:00,87.14,92.14,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,319,CL:momentum,2.0,1.0,-1006.0,1006.0,1000.0,2022-11-01
futures,NQ,momentum,short,290271,290272,290272,2022-11-02 18:00:00+00:00,2022-11-02 18:15:00+00:00,2022-11-02 18:15:00+00:00,11382.5,11345.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-11-02
futures,NQ,momentum,long,290694,290695,290699,2022-11-09 09:45:00+00:00,2022-11-09 10:00:00+00:00,2022-11-09 11:00:00+00:00,11047.0,11084.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,4,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-11-09
futures,CL,momentum,long,293452,293453,293463,2022-11-14 05:30:00+00:00,2022-11-14 05:45:00+00:00,2022-11-14 08:15:00+00:00,88.29,89.51,121.99999999999989,118.99999999999989,0.2365805168986081,500.0,500.0,3.0,signal,10,CL:momentum,2.0,1.0,237.99999999999977,1006.0,1000.0,2022-11-14
futures,CL,momentum,long,294058,294059,294286,2022-11-22 19:15:00+00:00,2022-11-22 19:30:00+00:00,2022-11-25 09:45:00+00:00,80.99,79.54,-144.99999999999886,-147.99999999999886,-0.2942345924453258,500.0,500.0,3.0,signal,227,CL:momentum,2.0,1.0,-295.9999999999977,1006.0,1000.0,2022-11-22
futures,NQ,momentum,short,291878,291879,291880,2022-11-28 14:30:00+00:00,2022-11-28 14:45:00+00:00,2022-11-28 15:00:00+00:00,11777.0,11739.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-11-28
futures,6B,mean_reversion,long,293351,293352,293464,2022-11-29 15:30:00+00:00,2022-11-29 15:45:00+00:00,2022-11-30 20:45:00+00:00,1.2015,1.2081,65.99999999999939,62.99999999999939,0.3103448275862039,500.0,200.0,3.0,signal,112,6B:mean_reversion,9.0,0.625,354.37499999999653,1141.875,2812.5,2022-11-29
futures,CL,momentum,long,294750,294751,294756,2022-12-02 14:00:00+00:00,2022-12-02 14:15:00+00:00,2022-12-02 15:30:00+00:00,80.72,81.69,96.99999999999989,93.99999999999989,0.1868787276341946,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,187.99999999999977,1006.0,1000.0,2022-12-02
futures,6B,mean_reversion,short,293907,293908,293975,2022-12-07 16:30:00+00:00,2022-12-07 16:45:00+00:00,2022-12-08 10:30:00+00:00,1.2179,1.217,8.999999999999009,5.999999999999009,0.0295566502463005,500.0,200.0,3.0,signal,67,6B:mean_reversion,9.0,0.625,33.74999999999442,1141.875,2812.5,2022-12-07
futures,CL,momentum,short,295743,295744,295770,2022-12-19 09:15:00+00:00,2022-12-19 09:30:00+00:00,2022-12-19 16:00:00+00:00,75.38,74.52,85.99999999999994,82.99999999999994,0.1650099403578527,500.0,500.0,3.0,signal,26,CL:momentum,2.0,1.0,165.9999999999999,1006.0,1000.0,2022-12-19
futures,6B,mean_reversion,long,294643,294644,294760,2022-12-19 17:00:00+00:00,2022-12-19 17:15:00+00:00,2022-12-21 00:15:00+00:00,1.2209,1.2215,5.999999999999339,2.999999999999339,0.0147783251231494,500.0,200.0,3.0,signal,116,6B:mean_reversion,9.0,0.625,16.874999999996284,1141.875,2812.5,2022-12-19
futures,CL,momentum,long,295829,295830,295837,2022-12-20 07:45:00+00:00,2022-12-20 08:00:00+00:00,2022-12-20 09:45:00+00:00,75.25,76.11,85.99999999999994,82.99999999999994,0.1650099403578527,500.0,500.0,3.0,signal,7,CL:momentum,2.0,1.0,165.9999999999999,1006.0,1000.0,2022-12-20
futures,6B,mean_reversion,long,294812,294813,295045,2022-12-21 13:15:00+00:00,2022-12-21 13:30:00+00:00,2022-12-27 02:30:00+00:00,1.2164,1.2116,-47.999999999999154,-50.999999999999154,-0.2512315270935918,500.0,200.0,3.0,signal,232,6B:mean_reversion,9.0,0.625,-286.8749999999952,1141.875,2812.5,2022-12-21
futures,6B,mean_reversion,long,295096,295097,295177,2022-12-27 15:15:00+00:00,2022-12-27 15:30:00+00:00,2022-12-28 12:30:00+00:00,1.2067,1.2115,47.999999999999154,44.999999999999154,0.2216748768472864,500.0,200.0,3.0,signal,80,6B:mean_reversion,9.0,0.625,253.12499999999523,1141.875,2812.5,2022-12-27
futures,CL,momentum,short,296307,296308,296318,2022-12-28 12:15:00+00:00,2022-12-28 12:30:00+00:00,2022-12-28 15:00:00+00:00,79.44,77.98,145.99999999999935,142.99999999999935,0.2842942345924441,500.0,500.0,3.0,signal,10,CL:momentum,2.0,1.0,285.9999999999987,1006.0,1000.0,2022-12-28
futures,6B,mean_reversion,short,295189,295190,295203,2022-12-28 15:30:00+00:00,2022-12-28 15:45:00+00:00,2022-12-28 19:00:00+00:00,1.2092,1.2049,42.9999999999997,39.9999999999997,0.197044334975368,500.0,200.0,3.0,signal,13,6B:mean_reversion,9.0,0.625,224.99999999999835,1141.875,2812.5,2022-12-28
futures,NQ,momentum,short,293898,293899,293902,2022-12-29 13:30:00+00:00,2022-12-29 13:45:00+00:00,2022-12-29 14:30:00+00:00,10897.5,10860.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,3,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2022-12-29
futures,CL,momentum,short,296430,296431,296600,2022-12-29 20:00:00+00:00,2022-12-29 20:15:00+00:00,2023-01-03 16:30:00+00:00,78.48,77.84,64.00000000000006,61.00000000000006,0.1212723658051691,500.0,500.0,3.0,signal,169,CL:momentum,2.0,1.0,122.00000000000011,1006.0,1000.0,2022-12-29
futures,6B,mean_reversion,short,295401,295402,295437,2023-01-02 23:30:00+00:00,2023-01-02 23:45:00+00:00,2023-01-03 08:30:00+00:00,1.2079,1.1976,102.99999999999976,99.99999999999976,0.4926108374384224,500.0,200.0,3.0,signal,35,6B:mean_reversion,9.0,0.625,562.4999999999986,1141.875,2812.5,2023-01-03
futures,CL,momentum,short,296851,296852,296857,2023-01-06 10:15:00+00:00,2023-01-06 10:30:00+00:00,2023-01-06 11:45:00+00:00,74.4,73.62,78.00000000000011,75.00000000000011,0.1491053677932408,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,150.00000000000023,1006.0,1000.0,2023-01-06
futures,NQ,momentum,long,294813,294814,294823,2023-01-13 12:15:00+00:00,2023-01-13 12:30:00+00:00,2023-01-13 14:45:00+00:00,11437.5,11475.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,9,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-01-13
futures,CL,momentum,short,297684,297685,297968,2023-01-19 14:00:00+00:00,2023-01-19 14:15:00+00:00,2023-01-24 16:15:00+00:00,79.75,80.39,-64.00000000000006,-67.00000000000006,-0.1332007952286283,500.0,500.0,3.0,signal,283,CL:momentum,2.0,1.0,-134.0000000000001,1006.0,1000.0,2023-01-19
futures,CL,momentum,short,298059,298060,298067,2023-01-25 16:00:00+00:00,2023-01-25 16:15:00+00:00,2023-01-25 18:00:00+00:00,80.53,79.91,62.000000000000455,59.000000000000455,0.1172962226640168,500.0,500.0,3.0,signal,7,CL:momentum,2.0,1.0,118.00000000000091,1006.0,1000.0,2023-01-25
futures,CL,momentum,short,298126,298127,298250,2023-01-26 09:45:00+00:00,2023-01-26 10:00:00+00:00,2023-01-27 17:45:00+00:00,80.62,79.18,143.99999999999977,140.99999999999977,0.2803180914512918,500.0,500.0,3.0,signal,123,CL:momentum,2.0,1.0,281.99999999999955,1006.0,1000.0,2023-01-26
futures,CL,momentum,long,298493,298494,298504,2023-02-01 09:30:00+00:00,2023-02-01 09:45:00+00:00,2023-02-01 12:15:00+00:00,78.9,79.59,68.99999999999977,65.99999999999977,0.1312127236580512,500.0,500.0,3.0,signal,10,CL:momentum,2.0,1.0,131.99999999999955,1006.0,1000.0,2023-02-01
futures,NQ,momentum,short,296349,296350,296356,2023-02-07 09:15:00+00:00,2023-02-07 09:30:00+00:00,2023-02-07 11:00:00+00:00,12565.5,12528.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,6,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-02-07
futures,NQ,momentum,long,296557,296558,296559,2023-02-09 15:15:00+00:00,2023-02-09 15:30:00+00:00,2023-02-09 15:45:00+00:00,12620.0,12657.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-02-09
futures,CL,momentum,long,299244,299245,299255,2023-02-13 13:15:00+00:00,2023-02-13 13:30:00+00:00,2023-02-13 16:00:00+00:00,78.92,79.48,56.00000000000023,53.00000000000023,0.1053677932405571,500.0,500.0,3.0,signal,10,CL:momentum,2.0,1.0,106.00000000000045,1006.0,1000.0,2023-02-13
futures,CL,momentum,short,299344,299345,299441,2023-02-14 15:15:00+00:00,2023-02-14 15:30:00+00:00,2023-02-15 16:30:00+00:00,79.2,77.57,163.00000000000097,160.00000000000097,0.3180914512922484,500.0,500.0,3.0,signal,96,CL:momentum,2.0,1.0,320.00000000000193,1006.0,1000.0,2023-02-14
futures,CL,momentum,long,299504,299505,299513,2023-02-16 09:15:00+00:00,2023-02-16 09:30:00+00:00,2023-02-16 11:30:00+00:00,78.75,78.73,-1.999999999999602,-4.999999999999602,-0.0099403578528819,500.0,500.0,3.0,signal,8,CL:momentum,2.0,1.0,-9.999999999999204,1006.0,1000.0,2023-02-16
futures,CL,momentum,short,299720,299721,299741,2023-02-20 17:15:00+00:00,2023-02-20 17:30:00+00:00,2023-02-21 02:00:00+00:00,77.25,76.85,40.00000000000057,37.00000000000057,0.0735586481113331,500.0,500.0,3.0,signal,20,CL:momentum,2.0,1.0,74.00000000000114,1006.0,1000.0,2023-02-20
futures,CL,momentum,short,299765,299766,299771,2023-02-21 08:00:00+00:00,2023-02-21 08:15:00+00:00,2023-02-21 09:30:00+00:00,77.3,76.32,98.0000000000004,95.0000000000004,0.1888667992047721,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,190.0000000000008,1006.0,1000.0,2023-02-21
futures,NQ,momentum,short,297477,297478,297524,2023-02-23 19:15:00+00:00,2023-02-23 19:30:00+00:00,2023-02-24 08:00:00+00:00,12183.5,12146.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,46,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-02-23
futures,NQ,momentum,long,297649,297650,297657,2023-02-27 16:15:00+00:00,2023-02-27 16:30:00+00:00,2023-02-27 18:15:00+00:00,12094.5,12132.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,7,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-02-27
futures,CL,momentum,long,300322,300323,300344,2023-03-01 09:15:00+00:00,2023-03-01 09:30:00+00:00,2023-03-01 14:45:00+00:00,76.82,76.94,12.000000000000457,9.000000000000455,0.0178926441351897,500.0,500.0,3.0,signal,21,CL:momentum,2.0,1.0,18.00000000000091,1006.0,1000.0,2023-03-01
futures,CL,momentum,long,300353,300354,300360,2023-03-01 17:00:00+00:00,2023-03-01 17:15:00+00:00,2023-03-01 18:45:00+00:00,76.85,77.34,49.00000000000091,46.00000000000091,0.0914512922465226,500.0,500.0,3.0,signal,6,CL:momentum,2.0,1.0,92.00000000000182,1006.0,1000.0,2023-03-01
futures,6B,mean_reversion,long,299304,299305,299414,2023-03-02 09:15:00+00:00,2023-03-02 09:30:00+00:00,2023-03-03 13:45:00+00:00,1.2001,1.2012,11.000000000001007,8.000000000001009,0.0394088669950788,500.0,200.0,3.0,signal,109,6B:mean_reversion,9.0,0.625,45.00000000000568,1141.875,2812.5,2023-03-02
futures,CL,momentum,short,300529,300530,300721,2023-03-03 15:00:00+00:00,2023-03-03 15:15:00+00:00,2023-03-07 17:00:00+00:00,77.58,77.87,-29.000000000000625,-32.000000000000625,-0.0636182902584505,500.0,500.0,3.0,signal,191,CL:momentum,2.0,1.0,-64.00000000000125,1006.0,1000.0,2023-03-03
futures,CL,momentum,short,300892,300893,300901,2023-03-09 13:45:00+00:00,2023-03-09 14:00:00+00:00,2023-03-09 16:00:00+00:00,77.33,77.0,32.99999999999983,29.99999999999983,0.0596421471172958,500.0,500.0,3.0,signal,8,CL:momentum,2.0,1.0,59.99999999999966,1006.0,1000.0,2023-03-09
futures,NQ,momentum,long,298392,298393,298396,2023-03-09 18:00:00+00:00,2023-03-09 18:15:00+00:00,2023-03-09 19:00:00+00:00,12211.75,12086.75,-500.0,-503.0,-1.0,150.0,500.0,3.0,sl,3,NQ:momentum,4.0,0.5,-1006.0,1006.0,300.0,2023-03-09
futures,CL,momentum,short,300983,300984,301066,2023-03-10 13:30:00+00:00,2023-03-10 13:45:00+00:00,2023-03-13 10:15:00+00:00,76.06,75.21,85.00000000000085,82.00000000000085,0.163021868787278,500.0,500.0,3.0,signal,82,CL:momentum,2.0,1.0,164.0000000000017,1006.0,1000.0,2023-03-10
futures,CL,momentum,short,301863,301864,301889,2023-03-24 02:30:00+00:00,2023-03-24 02:45:00+00:00,2023-03-24 09:00:00+00:00,69.81,68.99,82.00000000000074,79.00000000000074,0.1570576540755482,500.0,500.0,3.0,signal,25,CL:momentum,2.0,1.0,158.00000000000148,1006.0,1000.0,2023-03-24
futures,NQ,momentum,long,299458,299459,299461,2023-03-27 07:30:00+00:00,2023-03-27 07:45:00+00:00,2023-03-27 08:15:00+00:00,12867.75,12905.25,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,2,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-03-27
futures,CL,momentum,long,302735,302736,302767,2023-04-06 13:30:00+00:00,2023-04-06 13:45:00+00:00,2023-04-09 22:30:00+00:00,80.07,81.17,110.00000000000084,107.00000000000084,0.2127236580516915,500.0,500.0,3.0,signal,31,CL:momentum,2.0,1.0,214.00000000000168,1006.0,1000.0,2023-04-06
futures,NQ,momentum,long,300453,300454,300551,2023-04-11 11:00:00+00:00,2023-04-11 11:15:00+00:00,2023-04-12 12:30:00+00:00,13137.5,13175.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,97,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-04-11
futures,CL,momentum,short,302917,302918,303269,2023-04-11 13:00:00+00:00,2023-04-11 13:15:00+00:00,2023-04-17 09:00:00+00:00,80.44,81.87,-143.00000000000068,-146.00000000000068,-0.2902584493041763,500.0,500.0,3.0,signal,351,CL:momentum,2.0,1.0,-292.00000000000136,1006.0,1000.0,2023-04-11
futures,CL,momentum,short,303273,303274,303292,2023-04-17 10:00:00+00:00,2023-04-17 10:15:00+00:00,2023-04-17 14:45:00+00:00,82.36,81.4,95.99999999999936,92.99999999999936,0.184890656063617,500.0,500.0,3.0,signal,18,CL:momentum,2.0,1.0,185.99999999999872,1006.0,1000.0,2023-04-17
futures,6B,mean_reversion,short,302335,302336,302398,2023-04-18 13:15:00+00:00,2023-04-18 13:30:00+00:00,2023-04-19 06:00:00+00:00,1.2439,1.2429,10.00000000000112,7.000000000001119,0.0344827586206951,500.0,200.0,3.0,signal,62,6B:mean_reversion,9.0,0.625,39.375000000006295,1141.875,2812.5,2023-04-18
futures,NQ,momentum,short,301019,301020,301077,2023-04-19 14:30:00+00:00,2023-04-19 14:45:00+00:00,2023-04-20 06:00:00+00:00,13146.25,13108.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,57,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2023-04-19
futures,6B,mean_reversion,short,302495,302496,302583,2023-04-20 07:15:00+00:00,2023-04-20 07:30:00+00:00,2023-04-21 06:15:00+00:00,1.2442,1.244,1.99999999999978,-1.0000000000002205,-0.0049261083743853,500.0,200.0,3.0,signal,87,6B:mean_reversion,9.0,0.625,-5.62500000000124,1141.875,2812.5,2023-04-20
futures,CL,momentum,short,303912,303913,303917,2023-04-26 08:45:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 10:00:00+00:00,77.75,77.29,45.999999999999375,42.999999999999375,0.08548707753479,500.0,500.0,3.0,signal,4,CL:momentum,2.0,1.0,85.99999999999875,1006.0,1000.0,2023-04-26
futures,6B,mean_reversion,short,302892,302893,303065,2023-04-26 14:30:00+00:00,2023-04-26 14:45:00+00:00,2023-04-28 11:45:00+00:00,1.2484,1.2479,4.999999999999449,1.999999999999449,0.0098522167487657,500.0,200.0,3.0,signal,172,6B:mean_reversion,9.0,0.625,11.2499999999969,1141.875,2812.5,2023-04-26
futures,CL,momentum,short,304207,304208,304223,2023-05-01 13:30:00+00:00,2023-05-01 13:45:00+00:00,2023-05-01 17:30:00+00:00,75.78,74.61,117.00000000000016,114.00000000000016,0.226640159045726,500.0,500.0,3.0,signal,15,CL:momentum,2.0,1.0,228.0000000000003,1006.0,1000.0,2023-05-01
